STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202403,1,43,충청북도,P,5424,41,55,264,1066,942,3152
202403,1,44,충청남도,H,9227,40,15,102,945,1296,6884
202403,1,44,충청남도,P,6928,53,93,472,1479,1050,3927
202403,1,47,경상북도,B,178,1,0,0,9,17,152
202403,1,47,경상북도,G,64694,437,434,2443,10610,9287,42354
202403,1,48,경상남도,D,2058,2,4,47,358,921,732
202403,1,48,경상남도,S,27794,161,285,1458,5284,4501,16551
202403,1,50,제주특별자치도,G,20860,146,176,937,3825,3333,12765
202403,1,50,제주특별자치도,K,309,0,0,6,27,26,250
202403,1,50,제주특별자치도,M,2528,14,20,92,416,475,1545
202403,1,50,제주특별자치도,Q,1522,12,0,15,98,138,1271
202403,1,50,제주특별자치도,T,11,0,0,0,0,2,9
202403,1,51,강원특별자치도,K,610,1,3,9,41,47,513
202403,1,51,강원특별자치도,R,4113,37,44,257,1025,734,2097
202403,1,51,강원특별자치도,T,15,0,0,0,3,1,11
202403,1,52,전북특별자치도,Q,4571,15,11,50,212,328,3981
202403,1,52,전북특별자치도,U,2,0,0,0,0,0,2
