STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202411,1,11,서울특별시,I,128617,1622,1499,9174,37350,18596,63497
202411,1,11,서울특별시,J,42364,153,245,1339,4704,5554,30767
202411,1,11,서울특별시,R,25322,220,267,1466,6582,3854,13420
202411,1,26,부산광역시,Q,6848,11,13,84,529,465,5770
202411,1,27,대구광역시,A,323,1,1,8,38,53,224
202411,1,27,대구광역시,F,10944,28,7,58,798,1338,8750
202411,1,27,대구광역시,M,7236,34,30,165,830,869,5372
202411,1,27,대구광역시,U,2,0,0,0,0,0,2
202411,1,28,인천광역시,D,322,0,1,5,26,83,208
202411,1,29,광주광역시,K,721,17,1,11,34,76,600
202411,1,29,광주광역시,N,2507,11,4,44,280,263,1920
202411,1,31,울산광역시,G,21978,99,112,689,4017,2883,14389
202411,1,36,세종특별자치시,B,6,0,0,0,1,1,4
202411,1,36,세종특별자치시,F,1245,2,0,6,109,148,982
202411,1,36,세종특별자치시,G,5267,38,48,261,1258,981,2767
202411,1,41,경기도,A,4291,12,11,72,474,612,3133
202411,1,41,경기도,I,163056,2335,2058,12531,53648,24623,72254
202411,1,41,경기도,U,13,0,0,0,1,1,11
202411,1,43,충청북도,F,11023,17,6,55,795,1335,8838
202411,1,43,충청북도,G,38457,188,161,1355,6641,4809,25652
202411,1,43,충청북도,M,3881,16,17,93,577,509,2702
202411,1,44,충청남도,S,17854,94,116,791,3860,2417,10786
202411,1,46,전라남도,Q,3970,7,9,36,194,279,3461
202411,1,47,경상북도,B,167,1,0,1,6,12,148
202411,1,47,경상북도,G,64054,329,348,1913,10742,7981,43418
202411,1,47,경상북도,N,4353,18,12,75,455,527,3296
202411,1,50,제주특별자치도,A,2341,10,3,23,178,266,1874
202411,1,50,제주특별자치도,H,3213,11,1,25,276,349,2563
202411,1,50,제주특별자치도,I,21942,247,249,1357,6104,3476,11005
202411,1,50,제주특별자치도,J,785,6,23,100,247,88,350
202411,1,50,제주특별자치도,L,6655,5,5,48,378,919,5310
202411,1,50,제주특별자치도,P,3022,13,16,92,715,459,1756
202411,1,51,강원특별자치도,K,592,2,1,4,36,44,508
202411,1,51,강원특별자치도,P,5500,32,21,167,1137,736,3460
202411,1,52,전북특별자치도,A,2049,11,1,10,189,299,1551
202411,1,52,전북특별자치도,H,8048,24,9,59,622,973,6394
202411,1,11,서울특별시,F,38038,98,22,174,3924,5462,28478
202411,1,11,서울특별시,P,39252,288,269,1634,9093,5746,22779
202411,1,26,부산광역시,F,12338,28,7,74,1121,1480,9663
202411,1,26,부산광역시,G,85158,472,367,2381,13021,10599,59157
202411,1,27,대구광역시,Q,5488,8,10,68,342,374,4704
202411,1,28,인천광역시,F,11338,48,8,79,1211,1632,8416
202411,1,28,인천광역시,P,10194,71,93,501,2890,1452,5351
202411,1,29,광주광역시,A,283,1,2,9,34,79,161
202411,1,29,광주광역시,C,8204,23,11,45,617,820,6722
202411,1,31,울산광역시,A,343,1,0,3,39,46,255
202411,1,31,울산광역시,H,4521,15,7,30,386,533,3572
202411,1,36,세종특별자치시,A,158,0,0,2,22,31,103
202411,1,36,세종특별자치시,D,231,0,1,1,22,93,115
202411,1,36,세종특별자치시,I,4411,57,56,363,1548,701,1799
202411,1,36,세종특별자치시,J,390,2,8,43,91,71,185
202411,1,36,세종특별자치시,K,86,1,0,1,12,12,61
202411,1,36,세종특별자치시,M,918,2,6,28,184,194,512
202411,1,36,세종특별자치시,T,2,0,0,0,0,2,0
202411,1,41,경기도,G,289171,1793,1585,10010,53631,43856,181674
202411,1,41,경기도,M,42211,165,180,1174,6538,7169,27330
202411,1,41,경기도,N,21876,70,75,488,2399,2915,16074
202411,1,41,경기도,P,54680,394,472,2681,15612,8553,27834
202411,1,41,경기도,T,559,0,0,1,22,71,465
202411,1,43,충청북도,E,403,3,0,1,22,43,337
202411,1,44,충청남도,A,3640,13,1,38,322,562,2718
202411,1,44,충청남도,R,4572,40,45,296,1349,714,2213
202411,1,44,충청남도,U,0,0,0,0,0,0,0
202411,1,46,전라남도,U,0,0,0,0,0,0,0
202411,1,47,경상북도,F,16391,18,11,74,1129,1753,13435
202411,1,48,경상남도,A,5806,16,5,33,449,933,4391
202411,1,48,경상남도,F,15513,27,13,79,1251,1807,12376
202411,1,48,경상남도,M,7658,27,29,183,1105,937,5433
202411,1,48,경상남도,P,13429,74,57,473,2860,1938,8158
202411,1,50,제주특별자치도,B,17,0,0,0,0,1,16
202411,1,50,제주특별자치도,K,319,3,2,11,21,27,260
202411,1,50,제주특별자치도,N,2204,1,2,46,306,248,1604
202411,1,50,제주특별자치도,S,6920,34,63,317,1523,936,4144
202411,1,51,강원특별자치도,D,1677,8,1,19,200,666,792
202411,1,52,전북특별자치도,C,9880,21,8,67,743,996,8074
202411,1,52,전북특별자치도,D,6478,7,8,58,726,2059,3635
202411,1,52,전북특별자치도,M,4603,16,21,115,677,558,3253
202411,1,11,서울특별시,A,710,3,2,17,88,107,498
202411,1,11,서울특별시,M,66944,199,205,1254,7438,9095,49157
202411,1,11,서울특별시,S,73453,378,521,3127,14954,9641,45731
202411,1,26,부산광역시,E,442,3,1,2,17,35,388
202411,1,26,부산광역시,J,3334,27,51,310,759,400,1865
202411,1,26,부산광역시,L,32314,57,28,230,1830,5153,25101
202411,1,26,부산광역시,M,10965,42,46,299,1573,1481,7612
202411,1,26,부산광역시,N,6231,24,20,112,623,600,4896
202411,1,27,대구광역시,C,26031,54,19,161,1355,1739,22776
202411,1,27,대구광역시,I,38971,467,455,2427,10320,5464,20760
202411,1,27,대구광역시,R,5624,39,43,243,1364,857,3160
202411,1,28,인천광역시,A,640,2,2,11,66,90,473
202411,1,28,인천광역시,M,7650,33,47,241,1198,1123,5088
202411,1,28,인천광역시,O,176,0,1,5,25,8,138
202411,1,29,광주광역시,D,2526,4,7,14,283,647,1582
202411,1,30,대전광역시,D,630,0,1,7,54,142,427
202411,1,30,대전광역시,H,6195,20,3,52,647,774,4722
202411,1,30,대전광역시,N,2890,8,10,74,269,313,2234
202411,1,30,대전광역시,O,265,0,0,5,14,14,232
202411,1,31,울산광역시,D,180,0,1,2,21,53,104
202411,1,31,울산광역시,I,18472,231,236,1329,5447,2831,8865
202411,1,31,울산광역시,N,1899,5,5,34,228,183,1454
202411,1,36,세종특별자치시,H,773,1,0,6,92,108,567
202411,1,36,세종특별자치시,N,416,2,2,11,62,71,272
202411,1,36,세종특별자치시,S,2548,15,22,151,742,402,1253
202411,1,36,세종특별자치시,U,0,0,0,0,0,0,0
202411,1,41,경기도,C,125635,322,121,816,7803,11743,105273
202411,1,41,경기도,D,3370,6,13,58,541,1097,1674
202411,1,41,경기도,L,161933,342,149,956,9794,28058,123125
202411,1,43,충청북도,I,29252,398,362,2149,8739,4114,14250
202411,1,43,충청북도,K,618,2,3,15,40,48,515
202411,1,43,충청북도,O,411,0,0,2,14,26,369
202411,1,43,충청북도,R,3995,43,40,246,1218,628,1903
202411,1,44,충청남도,B,95,0,0,2,1,10,82
202411,1,46,전라남도,A,6150,16,0,26,379,837,4908
202411,1,46,전라남도,I,33517,385,351,2126,9200,4824,17367
202411,1,47,경상북도,A,3427,14,5,17,290,475,2645
202411,1,47,경상북도,C,24297,72,28,156,1781,2225,20135
202411,1,47,경상북도,D,3423,5,15,90,681,1355,1297
202411,1,47,경상북도,I,52461,538,520,3163,13640,7022,28636
202411,1,47,경상북도,M,5588,20,15,144,742,646,4056
202411,1,48,경상남도,N,5435,25,12,108,581,605,4141
202411,1,50,제주특별자치도,C,2471,8,6,22,234,302,1913
202411,1,50,제주특별자치도,O,128,0,0,1,2,4,121
202411,1,51,강원특별자치도,M,4079,15,16,140,730,465,2744
202411,1,51,강원특별자치도,N,3109,9,24,85,335,358,2331
202411,1,51,강원특별자치도,Q,3296,8,6,30,162,237,2867
202411,1,52,전북특별자치도,I,29620,376,399,2037,8785,4105,14693
202411,1,52,전북특별자치도,O,547,0,0,0,11,15,521
202411,1,52,전북특별자치도,S,16361,85,83,597,3034,2073,10657
