STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202303,1,46,전라남도,D,3808,7,15,110,1455,1062,1181
202303,1,46,전라남도,S,14451,74,120,634,2845,2542,8430
202303,1,47,경상북도,C,25247,78,21,310,2792,3269,18876
202303,1,47,경상북도,E,760,3,1,2,89,123,546
202303,1,47,경상북도,H,12601,53,12,147,2010,2003,8441
202303,1,47,경상북도,K,896,6,4,13,79,89,715
202303,1,47,경상북도,T,35,0,0,0,4,9,22
202303,1,48,경상남도,B,147,2,0,3,16,12,116
202303,1,48,경상남도,C,34802,140,60,486,3922,4533,25861
202303,1,48,경상남도,F,15798,53,16,182,2238,2249,11129
202303,1,48,경상남도,P,13266,129,145,717,2677,2702,7170
202303,1,48,경상남도,R,6468,66,81,491,1690,1385,2902
202303,1,50,제주특별자치도,E,101,1,0,3,6,21,71
202303,1,50,제주특별자치도,G,21055,141,181,934,4171,3567,12383
202303,1,50,제주특별자치도,H,3404,22,6,47,471,554,2332
202303,1,50,제주특별자치도,J,696,10,32,94,179,137,286
202303,1,50,제주특별자치도,P,2797,18,35,171,545,541,1540
202303,1,11,서울특별시,J,43451,178,264,1312,7000,7785,27354
202303,1,11,서울특별시,L,161144,408,143,996,19546,31904,108698
202303,1,26,부산광역시,L,33368,84,23,228,5070,6792,21278
202303,1,26,부산광역시,N,6462,43,24,110,728,1055,4569
202303,1,27,대구광역시,K,1066,0,5,18,117,123,808
202303,1,28,인천광역시,G,64777,487,552,2597,13128,11306,37746
202303,1,28,인천광역시,M,7820,41,44,255,1418,1597,4550
202303,1,28,인천광역시,N,4911,28,26,113,692,1037,3069
202303,1,28,인천광역시,T,167,1,0,1,16,19,131
202303,1,29,광주광역시,E,193,0,0,3,19,23,148
202303,1,30,대전광역시,G,38172,266,296,1442,6797,6041,23892
202303,1,31,울산광역시,B,26,0,0,1,2,4,19
202303,1,31,울산광역시,L,8319,20,10,71,1150,1549,5549
202303,1,31,울산광역시,M,2990,10,24,107,450,513,1920
202303,1,36,세종특별자치시,C,1243,6,2,19,181,207,836
202303,1,36,세종특별자치시,K,84,0,2,7,14,8,55
202303,1,36,세종특별자치시,Q,577,1,5,18,69,103,387
202303,1,36,세종특별자치시,R,663,6,5,57,253,138,215
202303,1,41,경기도,B,325,5,0,3,38,48,236
202303,1,41,경기도,N,22991,126,120,544,3379,4579,14489
202303,1,41,경기도,P,52672,509,861,4155,12678,12481,23358
202303,1,41,경기도,R,28211,359,479,2572,8293,6104,11242
202303,1,42,강원도,D,1713,1,6,51,592,680,390
202303,1,42,강원도,F,12436,54,7,124,1742,1590,8980
202303,1,42,강원도,N,3570,18,17,79,495,621,2375
202303,1,42,강원도,R,3940,32,48,281,980,804,1875
202303,1,43,충청북도,G,39319,265,299,1539,7197,6124,24459
202303,1,44,충청남도,E,485,4,1,4,61,79,341
202303,1,44,충청남도,L,13420,36,30,137,2163,3020,8100
202303,1,44,충청남도,T,31,0,0,0,4,4,23
202303,1,45,전라북도,B,79,2,0,1,10,11,57
202303,1,46,전라남도,F,12904,28,12,135,1799,1764,9206
202303,1,46,전라남도,P,5393,32,52,229,887,1149,3128
202303,1,47,경상북도,A,3471,15,1,40,604,637,2190
202303,1,47,경상북도,I,53388,680,785,3940,13493,9358,26597
202303,1,47,경상북도,N,4798,22,21,100,692,788,3218
202303,1,47,경상북도,O,649,0,0,1,37,131,480
202303,1,47,경상북도,R,5673,55,77,393,1383,1194,2703
202303,1,48,경상남도,A,5797,16,5,63,1194,991,3549
202303,1,48,경상남도,K,1189,3,2,21,129,97,942
202303,1,50,제주특별자치도,C,2437,18,5,30,369,366,1672
202303,1,50,제주특별자치도,N,2262,24,10,61,285,397,1519
202303,1,11,서울특별시,D,1815,2,4,22,347,701,745
202303,1,11,서울특별시,K,17639,115,20,333,4900,2918,9488
202303,1,11,서울특별시,Q,25200,140,96,454,2519,3367,18860
202303,1,26,부산광역시,A,630,7,1,3,81,116,430
202303,1,27,대구광역시,C,27247,69,33,217,2101,2691,22238
202303,1,27,대구광역시,I,39348,508,583,2992,10346,7472,18538
202303,1,28,인천광역시,D,354,1,1,5,57,147,145
202303,1,28,인천광역시,O,173,0,0,4,13,44,112
202303,1,28,인천광역시,R,6510,81,100,595,1922,1412,2581
202303,1,29,광주광역시,D,2709,6,4,51,700,839,1119
202303,1,29,광주광역시,U,3,0,0,1,0,1,1
202303,1,31,울산광역시,E,193,0,0,2,31,19,141
202303,1,31,울산광역시,S,8994,61,105,474,1900,1574,5046
202303,1,36,세종특별자치시,G,5185,50,60,305,1440,1122,2318
202303,1,36,세종특별자치시,J,373,3,9,44,106,102,121
202303,1,36,세종특별자치시,L,6174,14,1,24,807,1594,3749
202303,1,36,세종특별자치시,N,435,3,3,12,83,99,241
202303,1,36,세종특별자치시,T,4,0,0,0,2,1,1
202303,1,41,경기도,G,299598,2186,2328,12214,63191,52325,171868
202303,1,41,경기도,H,50612,258,101,779,8009,9450,32374
202303,1,41,경기도,K,4137,16,14,70,547,549,2971
202303,1,42,강원도,J,1123,7,37,161,305,160,497
202303,1,43,충청북도,F,10940,47,10,114,1532,1543,7751
202303,1,44,충청남도,G,52446,339,400,2190,9982,8064,32210
202303,1,44,충청남도,M,5013,27,42,180,854,834,3145
202303,1,44,충청남도,O,474,0,0,2,29,79,364
202303,1,44,충청남도,S,17026,106,196,912,3482,3006,9626
202303,1,45,전라북도,C,10325,45,14,125,1250,1474,7476
202303,1,45,전라북도,E,366,0,0,2,41,58,265
202303,1,45,전라북도,O,557,0,1,3,11,97,446
202303,1,45,전라북도,P,7091,50,89,385,1188,1421,4097
202303,1,45,전라북도,Q,4684,36,10,54,245,944,3441
202303,1,45,전라북도,S,15973,94,150,762,2970,2706,9535
202303,1,46,전라남도,H,9791,45,19,127,1505,1621,6538
202303,1,46,전라남도,Q,4167,27,15,44,258,1015,2850
202303,1,46,전라남도,R,3365,22,40,268,849,731,1517
202303,1,47,경상북도,L,11986,35,9,101,1672,2337,7876
202303,1,48,경상남도,J,1911,20,87,303,516,291,801
202303,1,50,제주특별자치도,A,2411,6,0,29,312,315,1755
202303,1,50,제주특별자치도,R,2061,17,22,136,571,468,886
202303,1,50,제주특별자치도,U,1,0,0,0,0,0,1
202303,1,26,부산광역시,B,69,0,0,1,4,5,59
202303,1,26,부산광역시,M,11245,50,58,316,1849,2029,7051
202303,1,27,대구광역시,D,795,2,1,20,226,230,319
202303,1,27,대구광역시,E,371,1,1,3,43,49,276
202303,1,27,대구광역시,U,2,0,0,0,0,0,2
202303,1,28,인천광역시,E,558,3,0,9,58,114,377
202303,1,28,인천광역시,U,1,0,0,0,0,0,1
202303,1,29,광주광역시,G,37646,292,263,1433,6772,6029,23412
202303,1,29,광주광역시,Q,3723,20,15,64,278,623,2758
202303,1,30,대전광역시,C,8321,22,9,79,827,1169,6246
202303,1,30,대전광역시,P,5746,37,83,317,1193,1222,3014
202303,1,31,울산광역시,G,22887,202,185,967,4414,3689,13817
202303,1,31,울산광역시,U,0,0,0,0,0,0,0
202303,1,36,세종특별자치시,H,791,6,0,5,139,167,480
202303,1,36,세종특별자치시,O,76,0,2,3,17,8,48
202303,1,41,경기도,A,4206,15,10,67,665,780,2694
202303,1,41,경기도,D,3441,9,9,93,1103,1249,996
202303,1,41,경기도,F,53205,214,73,836,10006,9459,32904
202303,1,42,강원도,E,365,1,1,2,31,53,279
202303,1,42,강원도,H,5830,29,8,70,810,868,4082
202303,1,42,강원도,L,9886,17,20,120,1459,2305,6002
202303,1,43,충청북도,B,97,0,0,0,12,14,71
202303,1,43,충청북도,C,12621,45,17,143,1488,1790,9200
202303,1,43,충청북도,D,2199,4,9,47,906,809,437
202303,1,43,충청북도,U,0,0,0,0,0,0,0
202303,1,44,충청남도,J,1523,10,50,224,444,277,578
202303,1,44,충청남도,R,4409,57,74,361,1219,941,1888
202303,1,45,전라북도,A,2061,7,4,21,353,396,1291
202303,1,45,전라북도,L,10951,35,19,96,1816,2492,6547
202303,1,45,전라북도,N,3117,18,20,78,373,555,2111
202303,1,46,전라남도,J,1025,5,28,136,278,185,426
202303,1,46,전라남도,N,3500,9,16,91,512,647,2250
202303,1,46,전라남도,O,673,0,0,3,51,72,547
202303,1,46,전라남도,T,22,0,0,0,0,6,16
202303,1,46,전라남도,U,0,0,0,0,0,0,0
202303,1,47,경상북도,D,3286,9,7,118,1412,1071,685
202303,1,47,경상북도,J,1572,8,60,230,380,245,717
202303,1,47,경상북도,Q,5115,26,5,45,329,981,3760
202303,1,48,경상남도,H,13366,58,23,193,2098,2173,8902
202303,1,48,경상남도,U,2,0,0,0,0,1,1
202303,1,50,제주특별자치도,F,5953,25,3,56,824,956,4117
202303,1,50,제주특별자치도,I,21889,273,314,1624,6244,4524,9497
202303,1,50,제주특별자치도,Q,1533,8,3,16,100,239,1178
202303,1,50,제주특별자치도,S,6700,37,82,404,1387,1259,3650
202303,1,11,서울특별시,F,39329,118,35,637,7243,5403,26046
202303,1,11,서울특별시,M,68999,278,224,1360,10706,13156,43777
202303,1,11,서울특별시,U,73,0,0,0,9,17,47
202303,1,26,부산광역시,D,360,1,2,7,91,109,153
202303,1,26,부산광역시,I,51536,766,844,4277,14794,9569,22896
202303,1,26,부산광역시,J,3238,23,63,308,695,572,1663
202303,1,26,부산광역시,R,6446,70,84,445,1689,1362,2950
202303,1,27,대구광역시,B,46,1,0,0,2,8,36
202303,1,27,대구광역시,F,10841,28,9,94,1503,1598,7646
202303,1,28,인천광역시,C,25279,90,30,219,2204,3301,19555
202303,1,28,인천광역시,F,11549,56,17,175,1992,2127,7255
202303,1,28,인천광역시,H,15224,62,29,171,1939,2647,10467
202303,1,28,인천광역시,I,38030,669,737,3592,11656,7342,15440
202303,1,28,인천광역시,S,21106,185,296,1341,4906,4008,10851
202303,1,29,광주광역시,A,318,23,2,8,108,55,147
202303,1,29,광주광역시,H,7080,34,20,117,1148,1200,4615
202303,1,30,대전광역시,A,201,0,0,1,42,56,102
202303,1,30,대전광역시,F,6746,23,9,83,940,1030,4693
202303,1,30,대전광역시,O,268,1,1,5,23,37,203
202303,1,30,대전광역시,T,34,0,0,0,3,6,25
202303,1,31,울산광역시,D,192,0,0,3,48,63,78
202303,1,36,세종특별자치시,P,2114,23,45,220,629,602,663
202303,1,41,경기도,E,2499,10,3,25,277,385,1812
202303,1,41,경기도,O,1260,1,1,7,73,190,990
202303,1,41,경기도,U,13,0,0,0,1,3,9
202303,1,42,강원도,Q,3434,28,4,31,209,742,2452
202303,1,43,충청북도,J,1185,15,55,225,313,179,468
202303,1,44,충청남도,I,37873,557,651,3085,10449,6915,17424
202303,1,44,충청남도,Q,4373,23,12,62,232,874,3205
202303,1,45,전라북도,G,46809,373,351,1914,8383,6988,29524
202303,1,46,전라남도,I,33412,447,537,2660,8836,6077,15839
202303,1,46,전라남도,K,677,1,1,13,63,55,546
202303,1,46,전라남도,M,3978,19,24,144,687,677,2470
202303,1,47,경상북도,U,0,0,0,0,0,0,0
202303,1,48,경상남도,D,1965,3,5,44,716,697,508
202303,1,48,경상남도,L,20516,63,36,179,2688,3959,13690
202303,1,48,경상남도,T,40,1,0,1,8,5,26
202303,1,50,제주특별자치도,M,2576,12,18,90,483,531,1472
202303,1,11,서울특별시,A,756,2,3,12,137,139,468
202303,1,11,서울특별시,C,57888,225,57,466,5092,7546,44784
202303,1,11,서울특별시,E,666,0,0,5,65,72,524
202303,1,11,서울특별시,P,38668,271,468,2249,8195,8303,19921
202303,1,11,서울특별시,T,577,2,0,5,56,86,430
202303,1,26,부산광역시,P,12764,109,168,826,2644,2791,6503
202303,1,26,부산광역시,T,60,1,0,3,5,16,36
202303,1,27,대구광역시,A,264,2,1,8,54,61,141
202303,1,27,대구광역시,G,67940,455,392,2077,10677,10227,44959
202303,1,27,대구광역시,N,3933,19,15,66,394,667,2806
202303,1,28,인천광역시,L,33886,97,36,229,6195,9255,18207
202303,1,28,인천광역시,Q,5664,46,17,98,509,957,4100
202303,1,29,광주광역시,B,29,0,0,0,3,10,16
202303,1,29,광주광역시,C,8540,24,18,109,1001,1208,6222
202303,1,29,광주광역시,J,1335,9,25,110,274,247,704
202303,1,29,광주광역시,K,767,1,1,16,87,91,573
202303,1,29,광주광역시,R,3571,44,53,307,1033,836,1395
202303,1,30,대전광역시,K,690,1,4,13,68,78,531
202303,1,30,대전광역시,M,5149,28,30,166,816,956,3211
202303,1,30,대전광역시,Q,3903,40,10,43,243,569,3048
202303,1,31,울산광역시,A,338,1,2,5,47,71,215
202303,1,31,울산광역시,F,4934,22,5,62,658,662,3552
202303,1,31,울산광역시,I,19121,288,305,1623,5728,3526,8244
202303,1,31,울산광역시,J,761,1,22,115,207,115,324
202303,1,31,울산광역시,Q,2258,18,12,32,140,288,1798
202303,1,31,울산광역시,R,2507,31,43,161,648,543,1155
202303,1,36,세종특별자치시,B,8,0,0,0,3,1,4
202303,1,36,세종특별자치시,D,245,0,0,8,83,101,53
202303,1,41,경기도,S,95662,692,1214,5988,22404,17697,49573
202303,1,42,강원도,O,436,1,1,4,18,53,361
202303,1,43,충청북도,I,29358,486,510,2520,8223,5518,13097
202303,1,43,충청북도,S,13513,78,127,646,2604,2432,7831
202303,1,44,충청남도,B,109,0,0,1,9,10,89
202303,1,44,충청남도,P,6640,51,104,426,1334,1383,3497
202303,1,45,전라북도,T,23,0,0,0,2,1,20
202303,1,46,전라남도,G,46292,283,362,1829,8343,6964,29156
202303,1,47,경상북도,G,66508,427,478,2525,12212,9914,41857
202303,1,47,경상북도,P,9292,68,90,460,1699,1610,5523
202303,1,48,경상남도,G,77297,557,589,3059,14142,11791,48305
202303,1,48,경상남도,O,926,4,1,4,47,111,764
202303,1,50,제주특별자치도,K,284,2,1,3,26,27,228
202303,1,50,제주특별자치도,O,124,0,0,0,3,8,113
202303,1,11,서울특별시,I,129902,1886,1966,9908,35759,24612,59623
202303,1,11,서울특별시,S,70922,441,700,3372,13599,12915,41036
202303,1,26,부산광역시,H,29794,152,142,742,3429,3496,22127
202303,1,26,부산광역시,Q,7014,40,26,137,535,852,5490
202303,1,26,부산광역시,U,4,0,0,1,1,1,1
202303,1,27,대구광역시,O,250,0,0,4,10,33,203
202303,1,27,대구광역시,P,10696,85,146,668,2227,2276,5525
202303,1,27,대구광역시,Q,5556,23,19,65,396,609,4486
202303,1,27,대구광역시,S,18529,130,167,921,3742,3201,10665
202303,1,27,대구광역시,T,49,1,0,0,4,5,40
202303,1,29,광주광역시,T,27,0,0,1,7,2,17
202303,1,30,대전광역시,D,721,0,2,9,163,294,255
202303,1,30,대전광역시,E,162,0,0,1,14,26,121
202303,1,30,대전광역시,S,12857,79,159,701,2548,2243,7365
202303,1,30,대전광역시,U,0,0,0,0,0,0,0
202303,1,31,울산광역시,C,6998,27,15,109,863,1003,5023
202303,1,31,울산광역시,K,450,0,0,6,35,36,373
202303,1,31,울산광역시,N,2022,9,6,48,250,355,1369
202303,1,31,울산광역시,T,12,0,0,0,1,0,11
202303,1,36,세종특별자치시,F,1258,6,3,21,168,223,846
202303,1,36,세종특별자치시,S,2354,20,37,199,607,580,968
202303,1,41,경기도,I,165561,2586,3048,15672,51141,31806,66942
202303,1,41,경기도,J,23197,121,379,1528,6025,5375,10269
202303,1,41,경기도,L,170258,424,197,1273,27283,44169,97533
202303,1,41,경기도,T,592,4,0,3,67,88,434
202303,1,42,강원도,B,154,4,0,0,8,19,127
202303,1,42,강원도,C,6251,24,7,79,710,874,4588
202303,1,42,강원도,I,38440,440,500,2776,9340,7012,19312
202303,1,42,강원도,P,5334,40,57,261,904,1244,2925
202303,1,42,강원도,U,1,0,0,0,0,0,1
202303,1,43,충청북도,A,1258,3,5,22,207,238,791
202303,1,43,충청북도,E,437,2,0,5,50,61,321
202303,1,43,충청북도,M,4005,11,22,113,684,686,2522
202303,1,43,충청북도,Q,3512,25,7,42,246,777,2447
202303,1,43,충청북도,R,3854,44,74,347,1086,779,1642
202303,1,43,충청북도,T,25,0,0,1,0,4,20
202303,1,44,충청남도,A,3631,15,7,46,625,668,2292
202303,1,44,충청남도,D,3135,3,2,95,1254,1125,661
202303,1,44,충청남도,F,13721,59,14,151,1960,1856,9754
202303,1,44,충청남도,N,4548,26,14,98,617,869,2964
202303,1,45,전라북도,D,7025,9,15,172,2107,1994,2752
202303,1,45,전라북도,F,12019,75,8,119,1610,1676,8614
202303,1,45,전라북도,I,29761,440,484,2496,8263,5532,13470
202303,1,45,전라북도,J,1265,6,35,181,302,211,571
202303,1,45,전라북도,M,4615,23,24,140,708,679,3088
202303,1,46,전라남도,A,6360,30,3,46,975,1191,4148
202303,1,46,전라남도,E,455,2,1,5,51,71,328
202303,1,47,경상북도,M,5780,20,25,153,842,918,3867
202303,1,47,경상북도,S,21051,104,175,964,4130,3433,12524
202303,1,48,경상남도,E,774,1,0,13,95,105,561
202303,1,48,경상남도,N,5966,33,24,135,747,1007,4077
202303,1,48,경상남도,Q,6465,59,18,78,431,1039,4917
202303,1,48,경상남도,S,27145,159,256,1414,5508,4668,15555
202303,1,50,제주특별자치도,D,403,1,0,5,103,172,123
202303,1,11,서울특별시,R,24996,286,322,1767,6096,5570,11563
202303,1,26,부산광역시,F,12756,56,18,167,1836,1903,8850
202303,1,26,부산광역시,K,1615,2,5,20,163,158,1274
202303,1,26,부산광역시,S,24430,167,263,1278,5073,4173,13906
202303,1,27,대구광역시,J,2343,13,50,200,477,404,1262
202303,1,27,대구광역시,L,22284,51,13,152,2955,4185,14992
202303,1,27,대구광역시,R,5629,57,50,334,1323,1204,2768
202303,1,28,인천광역시,B,58,1,0,0,4,6,48
202303,1,29,광주광역시,F,7738,26,5,101,1298,1205,5134
202303,1,29,광주광역시,I,21634,342,395,2130,6803,4179,8522
202303,1,29,광주광역시,L,12511,22,17,133,2206,3193,6979
202303,1,29,광주광역시,N,2590,8,12,68,328,440,1754
202303,1,29,광주광역시,O,235,0,2,2,8,25,200
202303,1,29,광주광역시,P,6686,57,82,378,1295,1246,3767
202303,1,30,대전광역시,B,13,0,0,0,4,3,6
202303,1,30,대전광역시,I,22279,324,394,2023,6242,4278,9736
202303,1,30,대전광역시,L,12976,46,15,125,1925,3089,7837
202303,1,31,울산광역시,H,4797,23,11,47,675,795,3280
202303,1,31,울산광역시,O,190,0,0,3,12,18,157
202303,1,36,세종특별자치시,A,147,0,1,3,31,19,94
202303,1,36,세종특별자치시,E,47,0,0,0,3,12,32
202303,1,36,세종특별자치시,I,4386,49,82,457,1495,1006,1428
202303,1,36,세종특별자치시,M,933,2,6,49,233,241,410
202303,1,41,경기도,C,133329,437,157,1221,13313,17751,101044
202303,1,41,경기도,Q,25466,199,96,483,2289,4114,18580
202303,1,42,강원도,A,2455,10,0,27,373,431,1624
202303,1,42,강원도,G,40561,310,335,1675,7380,6171,25335
202303,1,42,강원도,K,623,0,3,13,56,53,501
202303,1,42,강원도,T,19,0,0,0,3,3,13
202303,1,43,충청북도,H,7434,38,12,77,1096,1320,4941
202303,1,43,충청북도,L,9679,20,9,101,1645,1997,5936
202303,1,43,충청북도,O,416,0,2,4,14,40,358
202303,1,44,충청남도,C,16341,46,21,195,2054,2355,11737
202303,1,44,충청남도,K,742,2,0,10,72,81,579
202303,1,44,충청남도,U,0,0,0,0,0,0,0
202303,1,45,전라북도,H,8431,41,9,101,1154,1451,5725
202303,1,45,전라북도,U,2,0,0,0,0,0,2
202303,1,46,전라남도,L,8686,24,20,103,1747,2273,4563
202303,1,47,경상북도,B,202,2,0,0,20,24,158
202303,1,47,경상북도,F,16790,61,6,140,2259,2252,12139
202303,1,48,경상남도,I,62045,987,1002,5152,16963,11315,28615
202303,1,48,경상남도,M,7913,34,44,230,1219,1366,5098
202303,1,50,제주특별자치도,B,19,0,0,0,0,4,15
202303,1,50,제주특별자치도,L,6906,25,4,50,918,1845,4093
202303,1,50,제주특별자치도,T,14,0,0,0,0,3,11
