STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202406,1,29,광주광역시,F,7716,28,10,60,763,1234,5659
202406,1,29,광주광역시,I,21295,389,319,1955,6870,3424,9046
202406,1,30,대전광역시,A,194,0,2,5,33,33,123
202406,1,30,대전광역시,B,12,0,0,0,0,3,9
202406,1,30,대전광역시,I,22195,362,274,1852,6483,3564,10296
202406,1,30,대전광역시,N,2878,11,8,44,281,336,2217
202406,1,30,대전광역시,R,3605,58,41,283,1000,626,1696
202406,1,31,울산광역시,D,183,0,0,3,24,60,96
202406,1,31,울산광역시,O,183,0,0,0,8,16,159
202406,1,31,울산광역시,S,9208,50,78,552,1831,1378,5447
202406,1,36,세종특별자치시,A,150,0,1,5,18,30,97
202406,1,36,세종특별자치시,B,6,0,0,0,1,1,4
202406,1,36,세종특별자치시,D,225,0,0,0,31,99,95
202406,1,36,세종특별자치시,L,5921,12,1,24,304,1058,4535
202406,1,36,세종특별자치시,P,2309,18,29,178,725,519,887
202406,1,36,세종특별자치시,S,2503,20,24,200,656,477,1170
202406,1,41,경기도,B,288,0,0,0,26,40,222
202406,1,41,경기도,G,291493,2548,1880,12357,53638,48178,177320
202406,1,41,경기도,L,163133,479,140,1063,12020,32976,117074
202406,1,43,충청북도,C,12388,57,17,108,1002,1423,9855
202406,1,43,충청북도,P,5420,25,31,252,1084,904,3180
202406,1,44,충청남도,N,4114,26,21,133,446,561,2974
202406,1,44,충청남도,S,17679,105,168,1121,3485,2531,10542
202406,1,44,충청남도,U,0,0,0,0,0,0,0
202406,1,46,전라남도,F,12938,53,8,81,1037,1654,10166
202406,1,46,전라남도,K,693,1,1,12,48,59,574
202406,1,46,전라남도,T,17,0,0,0,1,2,14
202406,1,47,경상북도,H,12118,69,14,112,1107,1635,9264
202406,1,48,경상남도,J,1953,40,50,267,556,244,886
202406,1,50,제주특별자치도,A,2341,7,4,21,199,282,1839
202406,1,50,제주특별자치도,B,17,0,0,0,1,0,16
202406,1,50,제주특별자치도,C,2494,13,3,26,258,342,1868
202406,1,50,제주특별자치도,E,105,0,0,2,10,14,79
202406,1,50,제주특별자치도,K,303,1,1,7,22,27,247
202406,1,50,제주특별자치도,O,128,0,0,0,3,5,120
202406,1,51,강원특별자치도,G,39885,293,303,1665,6787,5580,25853
202406,1,51,강원특별자치도,I,38910,510,483,2731,9705,5805,20669
202406,1,52,전북특별자치도,C,10002,35,9,103,820,1160,7919
202406,1,52,전북특별자치도,E,361,1,2,2,25,43,291
202406,1,52,전북특별자치도,O,549,0,0,1,11,20,517
202406,1,11,서울특별시,L,156212,409,103,874,8100,22024,125214
202406,1,11,서울특별시,M,67185,328,234,1522,7409,10343,47911
202406,1,11,서울특별시,P,39279,271,309,2123,8579,6388,22189
202406,1,26,부산광역시,A,609,3,0,11,56,79,463
202406,1,26,부산광역시,F,12569,68,11,126,1296,1644,9503
202406,1,26,부산광역시,O,436,0,1,3,9,23,401
202406,1,26,부산광역시,P,13099,101,86,708,2869,2199,7323
202406,1,26,부산광역시,U,6,0,0,0,2,0,4
202406,1,27,대구광역시,B,45,2,0,1,2,6,36
202406,1,27,대구광역시,U,2,0,0,0,0,0,2
202406,1,28,인천광역시,Q,5554,15,13,106,468,512,4468
202406,1,28,인천광역시,R,6641,102,88,588,2042,1140,2871
202406,1,29,광주광역시,H,6745,46,7,94,670,945,5036
202406,1,30,대전광역시,F,6872,38,8,70,675,912,5215
202406,1,31,울산광역시,H,4553,26,5,54,392,599,3508
202406,1,31,울산광역시,K,462,1,1,6,30,40,386
202406,1,36,세종특별자치시,C,1219,8,2,21,116,170,912
202406,1,36,세종특별자치시,E,47,0,0,0,1,5,41
202406,1,36,세종특별자치시,F,1257,7,0,14,114,179,950
202406,1,36,세종특별자치시,U,0,0,0,0,0,0,0
202406,1,41,경기도,E,2405,9,3,24,183,326,1872
202406,1,41,경기도,K,4140,11,10,73,342,546,3179
202406,1,41,경기도,N,22165,135,123,624,2526,3289,15726
202406,1,41,경기도,O,1219,2,2,7,47,83,1082
202406,1,41,경기도,Q,24445,92,61,461,2057,2201,19726
202406,1,44,충청남도,E,457,4,1,3,35,58,361
202406,1,44,충청남도,M,4893,29,27,199,750,702,3242
202406,1,46,전라남도,E,448,2,0,2,40,56,350
202406,1,46,전라남도,J,1102,12,21,127,331,139,505
202406,1,46,전라남도,M,3815,14,27,134,559,555,2567
202406,1,46,전라남도,N,3266,12,21,75,359,484,2348
202406,1,46,전라남도,P,5459,31,28,275,925,748,3511
202406,1,47,경상북도,B,170,0,0,0,7,15,148
202406,1,47,경상북도,M,5535,22,25,207,650,699,3979
202406,1,47,경상북도,N,4442,28,19,111,460,613,3258
202406,1,47,경상북도,U,0,0,0,0,0,0,0
202406,1,48,경상남도,I,61304,972,770,4674,16796,9563,30271
202406,1,48,경상남도,P,13437,68,80,695,2661,2089,7992
202406,1,50,제주특별자치도,G,20911,131,160,968,3882,3135,12926
202406,1,50,제주특별자치도,H,3264,18,9,40,290,401,2533
202406,1,51,강원특별자치도,L,9896,22,12,101,846,1535,7414
202406,1,51,강원특별자치도,N,3171,18,14,96,342,422,2311
202406,1,51,강원특별자치도,Q,3304,14,6,33,164,256,2851
202406,1,51,강원특별자치도,R,4094,38,35,249,1015,680,2150
202406,1,51,강원특별자치도,S,14633,82,140,779,2591,1979,9284
202406,1,52,전북특별자치도,D,6498,12,9,75,813,2282,3328
202406,1,52,전북특별자치도,G,45945,373,302,1935,7710,6189,30111
202406,1,52,전북특별자치도,H,8142,41,11,88,666,1107,6281
202406,1,52,전북특별자치도,I,29785,479,397,2487,8362,4640,14296
202406,1,52,전북특별자치도,P,7088,28,34,329,1228,977,4554
202406,1,11,서울특별시,C,54610,265,56,417,3049,5378,45766
202406,1,11,서울특별시,E,634,4,0,3,40,64,527
202406,1,11,서울특별시,N,25930,121,72,406,2036,2629,20859
202406,1,11,서울특별시,Q,24687,93,90,547,1927,2317,19896
202406,1,11,서울특별시,R,25261,311,270,1644,6306,4368,12943
202406,1,11,서울특별시,U,70,0,0,0,6,9,55
202406,1,26,부산광역시,E,453,2,0,1,19,46,387
202406,1,26,부산광역시,J,3272,47,60,314,698,462,1798
202406,1,27,대구광역시,E,362,2,0,4,28,40,290
202406,1,28,인천광역시,C,23938,112,27,177,1413,2330,20018
202406,1,28,인천광역시,F,11583,47,21,117,1404,1854,8208
202406,1,28,인천광역시,J,3030,23,46,259,640,557,1574
202406,1,29,광주광역시,E,185,1,0,1,19,26,139
202406,1,29,광주광역시,L,12160,29,12,110,952,2562,8536
202406,1,29,광주광역시,M,4825,30,20,177,691,789,3168
202406,1,29,광주광역시,N,2543,14,17,64,301,309,1869
202406,1,29,광주광역시,U,1,0,0,0,0,0,1
202406,1,30,대전광역시,J,2279,16,23,137,384,398,1360
202406,1,30,대전광역시,K,667,3,1,6,40,66,555
202406,1,31,울산광역시,E,180,2,0,4,22,17,137
202406,1,31,울산광역시,F,4760,16,12,55,472,519,3714
202406,1,31,울산광역시,U,0,0,0,0,0,0,0
202406,1,36,세종특별자치시,G,5224,47,43,305,1194,1103,2622
202406,1,36,세종특별자치시,T,3,0,0,0,0,2,1
202406,1,41,경기도,A,4271,15,14,77,489,703,3002
202406,1,41,경기도,R,28871,381,420,2488,8987,5035,12361
202406,1,43,충청북도,B,99,0,1,1,8,9,81
202406,1,43,충청북도,Q,3377,15,7,38,179,296,2864
202406,1,44,충청남도,B,99,1,1,1,4,11,83
202406,1,44,충청남도,I,38466,544,531,3167,10842,5974,18483
202406,1,44,충청남도,L,13597,42,27,157,1222,2426,9792
202406,1,44,충청남도,P,6978,33,33,418,1554,1039,3967
202406,1,46,전라남도,I,33659,426,409,2567,8897,5291,16904
202406,1,46,전라남도,U,0,0,0,0,0,0,0
202406,1,47,경상북도,A,3454,11,1,18,321,584,2531
202406,1,47,경상북도,C,24608,104,29,226,1934,2519,19929
202406,1,47,경상북도,D,3336,5,11,87,733,1475,1041
202406,1,47,경상북도,O,606,0,0,0,11,28,567
202406,1,48,경상남도,M,7622,35,39,278,995,1039,5310
202406,1,48,경상남도,N,5477,44,12,124,591,696,4066
202406,1,50,제주특별자치도,F,6078,16,6,40,539,819,4680
202406,1,50,제주특별자치도,J,762,11,22,122,196,115,329
202406,1,51,강원특별자치도,E,365,0,0,3,24,51,287
202406,1,52,전북특별자치도,K,833,1,4,16,62,68,687
202406,1,52,전북특별자치도,L,10831,27,15,107,899,2017,7808
202406,1,52,전북특별자치도,S,16299,85,131,807,2825,2236,10431
202406,1,52,전북특별자치도,U,2,0,0,0,0,0,2
202406,1,11,서울특별시,F,38562,153,36,309,4860,5401,27992
202406,1,11,서울특별시,J,42572,264,233,1314,4819,6416,30023
202406,1,11,서울특별시,K,16110,112,14,90,2910,2859,10251
202406,1,11,서울특별시,T,562,3,0,7,21,81,453
202406,1,26,부산광역시,I,50993,855,679,3996,14433,8462,24102
202406,1,26,부산광역시,N,6302,39,27,160,600,713,4829
202406,1,26,부산광역시,S,25355,181,228,1517,5094,3828,14916
202406,1,27,대구광역시,S,19472,110,146,1111,3688,2950,11723
202406,1,28,인천광역시,G,63219,585,433,2830,11362,10069,38958
202406,1,29,광주광역시,B,29,1,1,1,5,2,21
202406,1,29,광주광역시,K,736,0,4,14,44,78,600
202406,1,29,광주광역시,R,3562,46,49,298,1010,700,1554
202406,1,30,대전광역시,P,5888,42,32,304,1213,964,3407
202406,1,30,대전광역시,T,29,0,0,1,2,3,23
202406,1,31,울산광역시,G,22225,202,166,1012,3857,3235,14121
202406,1,36,세종특별자치시,K,87,1,0,2,12,14,59
202406,1,36,세종특별자치시,M,911,7,2,30,185,214,482
202406,1,41,경기도,C,127677,558,151,1058,8956,13436,104227
202406,1,43,충청북도,I,29421,511,434,2549,8392,4643,13837
202406,1,43,충청북도,R,3993,45,58,296,1164,692,1841
202406,1,43,충청북도,S,13974,69,116,748,2575,2033,8618
202406,1,44,충청남도,J,1575,20,47,219,454,235,667
202406,1,44,충청남도,R,4567,58,57,335,1311,807,2114
202406,1,46,전라남도,B,116,0,0,0,6,18,92
202406,1,46,전라남도,Q,3997,11,10,44,185,303,3465
202406,1,47,경상북도,E,744,2,0,1,44,85,614
202406,1,47,경상북도,J,1636,17,35,214,442,197,783
202406,1,48,경상남도,L,20312,57,28,199,1336,3142,15635
202406,1,48,경상남도,O,897,0,0,5,34,78,780
202406,1,48,경상남도,Q,6230,22,14,87,314,542,5287
202406,1,50,제주특별자치도,S,6852,32,72,420,1391,1015,4026
202406,1,50,제주특별자치도,T,12,0,0,0,0,2,10
202406,1,51,강원특별자치도,B,146,0,0,2,5,9,130
202406,1,51,강원특별자치도,C,6297,28,6,65,545,706,4981
202406,1,52,전북특별자치도,N,3015,11,14,93,332,366,2224
202406,1,11,서울특별시,G,274317,1983,1268,8099,34418,37731,194069
202406,1,11,서울특별시,O,738,1,0,4,49,62,623
202406,1,26,부산광역시,D,357,0,2,14,69,75,199
202406,1,27,대구광역시,A,307,1,0,11,32,58,206
202406,1,27,대구광역시,J,2330,25,38,192,455,309,1374
202406,1,27,대구광역시,L,21873,51,20,171,1312,3425,16965
202406,1,27,대구광역시,R,5644,62,47,320,1315,945,3064
202406,1,28,인천광역시,E,525,0,1,5,39,82,399
202406,1,28,인천광역시,L,32597,111,30,244,2346,7406,22601
202406,1,28,인천광역시,M,7571,42,46,282,1085,1311,4893
202406,1,28,인천광역시,N,4769,35,16,143,524,693,3409
202406,1,29,광주광역시,A,278,1,2,5,34,89,150
202406,1,29,광주광역시,O,226,2,0,0,5,20,201
202406,1,29,광주광역시,Q,3561,20,10,63,254,253,2991
202406,1,30,대전광역시,E,156,0,0,2,11,20,123
202406,1,31,울산광역시,A,350,1,0,6,39,53,252
202406,1,31,울산광역시,B,26,0,0,0,2,1,23
202406,1,31,울산광역시,J,749,10,26,96,206,84,363
202406,1,36,세종특별자치시,O,73,0,0,2,14,11,46
202406,1,36,세종특별자치시,R,709,7,12,75,226,157,251
202406,1,41,경기도,F,53499,282,56,528,7533,9062,36376
202406,1,41,경기도,S,99407,730,1086,7063,22416,16072,53856
202406,1,43,충청북도,A,1252,4,1,8,131,213,900
202406,1,43,충청북도,D,2154,0,3,20,299,1187,648
202406,1,43,충청북도,E,408,1,0,5,23,50,330
202406,1,43,충청북도,F,11105,37,9,79,911,1441,8674
202406,1,43,충청북도,N,2992,24,11,76,358,394,2164
202406,1,44,충청남도,D,3074,4,1,27,469,1575,1003
202406,1,44,충청남도,F,14008,46,8,104,1283,1762,10859
202406,1,44,충청남도,H,9051,56,14,107,838,1226,6880
202406,1,44,충청남도,K,741,0,1,15,65,58,603
202406,1,46,전라남도,R,3544,36,33,254,957,575,1758
202406,1,47,경상북도,I,52796,700,633,3693,13370,7736,27997
202406,1,47,경상북도,Q,4896,11,8,54,254,427,4161
202406,1,48,경상남도,S,27978,165,204,1596,5252,4231,16899
202406,1,48,경상남도,T,38,0,1,1,5,4,28
202406,1,50,제주특별자치도,D,354,2,2,3,21,134,196
202406,1,50,제주특별자치도,P,2994,13,16,175,642,470,1707
202406,1,50,제주특별자치도,Q,1511,5,1,19,93,114,1285
202406,1,50,제주특별자치도,R,2141,17,22,135,558,408,1040
202406,1,51,강원특별자치도,F,12476,51,14,89,1040,1526,9821
202406,1,11,서울특별시,H,34910,192,49,345,2875,3972,27718
202406,1,11,서울특별시,I,129487,2109,1721,10361,36046,20962,62118
202406,1,26,부산광역시,B,63,0,0,0,4,3,56
202406,1,26,부산광역시,H,29255,192,104,658,3501,2899,22197
202406,1,26,부산광역시,K,1579,7,5,22,88,142,1327
202406,1,26,부산광역시,L,32568,109,40,250,2173,6004,24141
202406,1,26,부산광역시,T,58,0,0,0,5,7,46
202406,1,27,대구광역시,C,26373,106,28,195,1469,2013,22696
202406,1,27,대구광역시,D,874,2,2,21,166,242,445
202406,1,27,대구광역시,F,11099,46,12,82,883,1563,8571
202406,1,27,대구광역시,O,259,0,0,0,8,15,236
202406,1,27,대구광역시,P,11117,54,67,613,2391,1945,6168
202406,1,27,대구광역시,Q,5485,14,18,86,316,435,4648
202406,1,28,인천광역시,A,637,5,1,14,62,95,466
202406,1,28,인천광역시,U,1,0,0,0,0,0,1
202406,1,29,광주광역시,G,36579,282,221,1455,5877,5159,24088
202406,1,30,대전광역시,D,630,0,0,3,60,182,385
202406,1,30,대전광역시,G,37137,305,219,1375,5946,5363,24453
202406,1,30,대전광역시,M,5022,29,28,188,615,785,3434
202406,1,30,대전광역시,U,0,0,0,0,0,0,0
202406,1,31,울산광역시,M,2911,19,17,111,402,389,2009
202406,1,31,울산광역시,P,4871,29,39,279,1026,792,2774
202406,1,31,울산광역시,R,2532,27,23,158,643,445,1286
202406,1,31,울산광역시,T,17,0,0,0,3,3,11
202406,1,41,경기도,I,165038,2856,2476,15004,52453,27149,70432
202406,1,43,충청북도,K,617,2,2,19,34,55,509
202406,1,43,충청북도,O,411,0,1,3,14,25,369
202406,1,44,충청남도,A,3655,11,8,44,334,631,2646
202406,1,46,전라남도,D,3790,6,11,54,582,1531,1623
202406,1,46,전라남도,L,8777,15,22,112,774,2086,5805
202406,1,46,전라남도,O,646,0,1,4,51,27,564
202406,1,47,경상북도,F,16520,62,23,128,1242,1986,13164
202406,1,47,경상북도,L,12005,37,25,159,926,1800,9120
202406,1,47,경상북도,S,21247,88,150,990,3620,3179,13458
202406,1,47,경상북도,T,28,0,0,0,2,6,20
202406,1,48,경상남도,A,5853,26,6,54,533,996,4270
202406,1,48,경상남도,B,129,0,0,1,9,18,101
202406,1,48,경상남도,K,1210,2,3,23,93,117,977
202406,1,51,강원특별자치도,A,2420,6,0,15,190,380,1835
202406,1,51,강원특별자치도,D,1673,4,2,23,222,767,661
202406,1,51,강원특별자치도,K,599,4,2,11,36,47,505
202406,1,51,강원특별자치도,P,5511,30,25,269,1024,796,3422
202406,1,51,강원특별자치도,T,14,0,0,0,3,1,10
202406,1,51,강원특별자치도,U,0,0,0,0,0,0,0
202406,1,52,전북특별자치도,A,2070,5,1,21,200,350,1499
202406,1,52,전북특별자치도,J,1308,20,28,167,319,180,642
202406,1,52,전북특별자치도,Q,4543,8,7,51,216,309,3967
