STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202407,1,44,충청남도,O,459,0,0,0,22,19,418
202407,1,46,전라남도,A,6195,20,5,41,414,931,4809
202407,1,46,전라남도,E,447,1,1,2,39,56,350
202407,1,46,전라남도,I,33601,396,396,2518,8884,5163,17036
202407,1,46,전라남도,M,3801,13,17,111,567,543,2580
202407,1,47,경상북도,D,3360,2,18,98,713,1457,1092
202407,1,47,경상북도,E,737,2,0,2,40,83,612
202407,1,47,경상북도,G,64299,357,321,2376,10631,8594,42698
202407,1,48,경상남도,B,129,1,0,0,9,18,102
202407,1,48,경상남도,D,2009,4,10,50,359,834,766
202407,1,48,경상남도,F,15658,51,15,120,1351,1982,12205
202407,1,48,경상남도,H,12838,61,26,147,1238,1690,9763
202407,1,48,경상남도,O,901,1,1,4,34,49,814
202407,1,48,경상남도,U,2,0,0,0,0,0,2
202407,1,50,제주특별자치도,F,6016,19,9,44,519,778,4675
202407,1,51,강원특별자치도,D,1679,1,4,23,217,748,691
202407,1,51,강원특별자치도,I,38920,417,476,2746,9657,5682,20835
202407,1,51,강원특별자치도,M,4017,14,26,180,626,505,2706
202407,1,52,전북특별자치도,D,6491,7,8,65,799,2243,3384
202407,1,52,전북특별자치도,F,11916,27,7,70,943,1475,9428
202407,1,11,서울특별시,A,707,2,4,17,92,111,487
202407,1,11,서울특별시,B,154,2,0,0,7,12,135
202407,1,11,서울특별시,K,16023,109,23,104,2728,2882,10309
202407,1,11,서울특별시,S,72820,397,581,3731,13835,10439,44815
202407,1,26,부산광역시,E,455,1,0,0,20,46,389
202407,1,26,부산광역시,L,32540,100,54,255,2108,5852,24325
202407,1,27,대구광역시,C,26297,62,25,186,1442,1933,22736
202407,1,27,대구광역시,R,5720,49,64,345,1358,927,3090
202407,1,27,대구광역시,T,44,0,0,1,2,5,36
202407,1,28,인천광역시,J,3116,34,50,304,672,552,1588
202407,1,28,인천광역시,K,898,4,9,26,67,91,714
202407,1,28,인천광역시,R,6729,94,121,646,2080,1107,2896
202407,1,29,광주광역시,F,7671,19,5,55,726,1196,5694
202407,1,29,광주광역시,J,1354,15,17,105,270,208,771
202407,1,29,광주광역시,U,1,0,0,0,0,0,1
202407,1,30,대전광역시,K,671,0,3,9,40,68,554
202407,1,30,대전광역시,N,2881,10,17,46,284,330,2221
202407,1,31,울산광역시,G,22218,163,132,966,3923,3140,14189
202407,1,31,울산광역시,L,8245,14,11,72,572,1309,6292
202407,1,31,울산광역시,O,182,0,0,0,7,15,160
202407,1,31,울산광역시,Q,2168,4,4,25,124,160,1859
202407,1,31,울산광역시,R,2563,33,34,178,655,439,1291
202407,1,36,세종특별자치시,I,4436,58,62,415,1507,789,1725
202407,1,41,경기도,I,164384,2460,2349,14929,52009,26621,70825
202407,1,43,충청북도,K,621,2,3,19,36,52,514
202407,1,43,충청북도,L,9532,14,20,101,851,1623,6957
202407,1,43,충청북도,T,19,0,0,0,1,0,18
202407,1,44,충청남도,H,9046,44,15,105,824,1182,6935
202407,1,44,충청남도,L,13588,31,19,148,1198,2347,9895
202407,1,44,충청남도,R,4626,44,51,354,1341,803,2128
202407,1,48,경상남도,J,2047,24,60,301,603,246,897
202407,1,48,경상남도,L,20290,44,39,209,1302,3058,15721
202407,1,48,경상남도,N,5445,29,18,94,579,668,4104
202407,1,50,제주특별자치도,D,357,0,0,3,19,128,207
202407,1,50,제주특별자치도,O,129,0,1,1,3,5,120
202407,1,51,강원특별자치도,J,1374,20,39,210,420,175,569
202407,1,51,강원특별자치도,R,4156,36,39,277,1033,668,2178
202407,1,51,강원특별자치도,T,13,1,0,0,3,1,9
202407,1,52,전북특별자치도,K,835,4,3,17,57,72,689
202407,1,52,전북특별자치도,S,16235,92,116,734,2835,2182,10484
202407,1,52,전북특별자치도,T,21,0,0,0,1,5,15
202407,1,11,서울특별시,L,155896,338,120,849,7783,21309,125955
202407,1,11,서울특별시,M,67076,210,228,1421,7407,10054,48194
202407,1,11,서울특별시,N,25743,73,59,292,2034,2519,20898
202407,1,26,부산광역시,M,10894,39,79,343,1517,1602,7432
202407,1,26,부산광역시,N,6250,26,21,125,609,676,4840
202407,1,26,부산광역시,S,25284,157,208,1373,5153,3735,15023
202407,1,27,대구광역시,B,47,0,0,1,2,7,37
202407,1,27,대구광역시,Q,5478,10,11,75,320,432,4651
202407,1,27,대구광역시,S,19460,86,158,1014,3751,2890,11805
202407,1,28,인천광역시,S,22333,135,230,1465,5119,3599,12150
202407,1,29,광주광역시,D,2534,1,2,27,304,719,1484
202407,1,29,광주광역시,G,36604,246,255,1466,5916,5029,24193
202407,1,30,대전광역시,C,7963,26,10,89,559,836,6479
202407,1,30,대전광역시,D,629,4,1,4,56,174,395
202407,1,30,대전광역시,J,2313,16,30,154,394,378,1387
202407,1,31,울산광역시,K,462,0,1,7,26,40,389
202407,1,31,울산광역시,S,9179,52,74,500,1847,1334,5498
202407,1,36,세종특별자치시,K,88,0,0,2,13,14,59
202407,1,41,경기도,A,4270,15,12,71,484,679,3036
202407,1,41,경기도,D,3317,4,6,64,570,1216,1467
202407,1,41,경기도,K,4148,16,10,77,326,551,3194
202407,1,43,충청북도,G,38569,248,246,1602,6494,5249,25224
202407,1,43,충청북도,I,29360,415,403,2526,8397,4490,13947
202407,1,43,충청북도,O,412,1,1,4,14,25,369
202407,1,44,충청남도,P,6993,50,45,385,1597,1040,3971
202407,1,44,충청남도,S,17658,85,151,991,3520,2565,10582
202407,1,46,전라남도,D,3794,8,14,62,574,1524,1634
202407,1,46,전라남도,L,8765,18,10,106,762,2048,5849
202407,1,46,전라남도,S,14911,67,77,669,2763,2080,9399
202407,1,47,경상북도,C,24575,75,29,234,1898,2455,19988
202407,1,47,경상북도,Q,4897,12,17,63,253,420,4161
202407,1,47,경상북도,S,21190,120,135,885,3654,3115,13536
202407,1,50,제주특별자치도,A,2332,8,3,19,193,272,1848
202407,1,50,제주특별자치도,J,796,3,17,133,219,111,333
202407,1,50,제주특별자치도,Q,1509,2,0,14,95,105,1295
202407,1,50,제주특별자치도,R,2166,17,20,145,569,407,1045
202407,1,51,강원특별자치도,A,2411,12,1,13,193,356,1849
202407,1,51,강원특별자치도,C,6304,18,9,85,540,684,4995
202407,1,51,강원특별자치도,N,3118,15,15,65,336,401,2316
202407,1,52,전북특별자치도,A,2068,2,3,18,199,337,1514
202407,1,52,전북특별자치도,E,358,0,1,3,24,41,290
202407,1,52,전북특별자치도,L,10833,21,12,106,874,1971,7882
202407,1,52,전북특별자치도,O,550,0,0,1,11,18,520
202407,1,52,전북특별자치도,P,7080,42,35,281,1269,961,4569
202407,1,52,전북특별자치도,U,2,0,0,0,0,0,2
202407,1,11,서울특별시,F,38398,118,40,288,4627,5364,28119
202407,1,11,서울특별시,G,273925,1522,1243,8028,34447,36569,194881
202407,1,11,서울특별시,R,25500,229,284,1774,6423,4264,13039
202407,1,26,부산광역시,B,62,0,0,0,4,3,55
202407,1,26,부산광역시,R,6606,68,75,486,1797,1121,3202
202407,1,27,대구광역시,F,11068,35,13,82,861,1494,8631
202407,1,28,인천광역시,D,318,0,0,2,24,102,190
202407,1,28,인천광역시,H,14211,77,16,133,1180,1657,11241
202407,1,28,인천광역시,P,10177,91,97,677,2735,1529,5236
202407,1,29,광주광역시,B,29,0,0,1,5,2,21
202407,1,29,광주광역시,E,184,1,0,0,19,24,141
202407,1,29,광주광역시,K,743,0,1,16,40,79,608
202407,1,29,광주광역시,O,225,0,0,0,5,10,210
202407,1,29,광주광역시,S,13766,82,108,806,2767,2187,8006
202407,1,30,대전광역시,Q,3747,12,5,60,233,297,3157
202407,1,30,대전광역시,R,3652,33,48,290,1026,602,1734
202407,1,31,울산광역시,B,26,0,0,0,2,1,23
202407,1,31,울산광역시,T,17,0,0,0,3,2,12
202407,1,36,세종특별자치시,B,6,0,0,0,1,1,4
202407,1,36,세종특별자치시,F,1253,3,0,11,115,171,956
202407,1,36,세종특별자치시,M,919,4,7,30,187,213,489
202407,1,36,세종특별자치시,Q,569,2,2,11,63,74,421
202407,1,41,경기도,J,22675,145,242,1545,4505,4881,11744
202407,1,43,충청북도,A,1258,1,4,9,128,210,911
202407,1,43,충청북도,C,12373,47,14,134,970,1383,9886
202407,1,43,충청북도,F,11071,39,12,79,870,1413,8709
202407,1,43,충청북도,Q,3377,13,15,46,174,290,2867
202407,1,44,충청남도,Q,4204,13,8,66,240,297,3601
202407,1,44,충청남도,T,29,0,0,0,4,1,24
202407,1,44,충청남도,U,0,0,0,0,0,0,0
202407,1,47,경상북도,A,3454,15,5,19,316,566,2553
202407,1,47,경상북도,B,169,1,1,1,7,15,146
202407,1,47,경상북도,O,608,0,1,1,11,29,567
202407,1,48,경상남도,A,5840,20,7,49,525,959,4307
202407,1,48,경상남도,Q,6214,15,4,76,319,533,5286
202407,1,50,제주특별자치도,H,3258,19,4,39,293,389,2537
202407,1,50,제주특별자치도,L,6707,17,12,55,390,1152,5110
202407,1,50,제주특별자치도,S,6817,22,46,355,1409,1001,4052
202407,1,51,강원특별자치도,H,5524,25,9,49,434,738,4303
202407,1,52,전북특별자치도,B,76,0,0,0,4,7,65
202407,1,52,전북특별자치도,R,4056,42,52,307,1076,696,1977
202407,1,11,서울특별시,C,54562,172,67,470,3017,5207,45868
202407,1,11,서울특별시,Q,24669,79,95,549,1936,2281,19903
202407,1,26,부산광역시,O,436,0,0,2,10,22,402
202407,1,26,부산광역시,Q,6852,19,14,109,500,498,5745
202407,1,27,대구광역시,J,2395,21,33,224,491,298,1382
202407,1,27,대구광역시,K,1059,4,1,17,76,113,853
202407,1,28,인천광역시,B,46,0,0,1,3,4,38
202407,1,28,인천광역시,C,23899,68,39,208,1388,2221,20082
202407,1,28,인천광역시,E,523,1,1,6,39,77,401
202407,1,28,인천광역시,N,4698,29,22,92,525,669,3412
202407,1,28,인천광역시,O,176,0,0,4,24,6,142
202407,1,28,인천광역시,T,164,0,0,0,4,26,134
202407,1,29,광주광역시,A,279,1,2,6,35,87,151
202407,1,29,광주광역시,L,12156,34,19,107,940,2492,8617
202407,1,29,광주광역시,T,31,0,0,0,4,8,19
202407,1,30,대전광역시,B,12,0,0,0,0,3,9
202407,1,30,대전광역시,H,6245,37,10,78,644,847,4676
202407,1,30,대전광역시,L,12611,41,22,115,870,2518,9108
202407,1,30,대전광역시,M,5009,16,21,167,629,766,3447
202407,1,30,대전광역시,S,13413,86,103,725,2665,1959,8064
202407,1,31,울산광역시,I,18603,266,238,1451,5408,3000,8744
202407,1,41,경기도,L,162921,381,178,1028,11513,32031,118349
202407,1,41,경기도,M,41961,178,227,1372,6217,7842,26530
202407,1,41,경기도,P,54725,436,523,3685,14848,9038,27154
202407,1,41,경기도,Q,24378,71,64,434,2062,2155,19727
202407,1,41,경기도,S,99071,645,896,6360,22626,15779,54306
202407,1,43,충청북도,D,2157,8,7,26,290,1175,666
202407,1,43,충청북도,M,3828,15,20,117,530,547,2634
202407,1,43,충청북도,U,0,0,0,0,0,0,0
202407,1,44,충청남도,K,744,1,1,14,64,60,606
202407,1,46,전라남도,B,118,0,0,0,5,18,95
202407,1,46,전라남도,F,12886,31,16,76,995,1621,10194
202407,1,46,전라남도,N,3245,15,15,61,349,469,2366
202407,1,47,경상북도,I,52712,592,592,3669,13298,7581,28164
202407,1,47,경상북도,M,5494,19,21,163,656,686,3989
202407,1,48,경상남도,G,75030,488,485,2991,12313,10219,49507
202407,1,48,경상남도,P,13444,96,88,646,2737,2037,8024
202407,1,50,제주특별자치도,E,105,0,0,1,11,13,80
202407,1,51,강원특별자치도,E,363,1,0,3,23,49,288
202407,1,51,강원특별자치도,L,9895,21,15,102,844,1488,7461
202407,1,11,서울특별시,E,628,1,0,2,40,62,524
202407,1,11,서울특별시,I,129101,1755,1715,10356,35824,20491,62430
202407,1,26,부산광역시,D,356,0,0,12,68,74,202
202407,1,26,부산광역시,K,1579,5,4,19,85,145,1330
202407,1,26,부산광역시,P,13119,76,91,657,2950,2145,7367
202407,1,27,대구광역시,U,2,0,0,0,0,0,2
202407,1,29,광주광역시,C,8299,22,6,82,652,927,6638
202407,1,29,광주광역시,M,4819,15,20,158,693,782,3186
202407,1,31,울산광역시,M,2901,11,14,102,406,376,2017
202407,1,36,세종특별자치시,G,5225,39,43,309,1199,1079,2638
202407,1,36,세종특별자치시,H,776,4,0,11,86,127,552
202407,1,36,세종특별자치시,U,0,0,0,0,0,0,0
202407,1,41,경기도,N,21945,105,103,470,2487,3167,15821
202407,1,41,경기도,R,29222,346,402,2637,9155,4958,12472
202407,1,43,충청북도,B,97,1,0,1,8,9,79
202407,1,43,충청북도,J,1279,20,39,203,418,131,527
202407,1,44,충청남도,C,15977,42,18,164,1315,1873,12625
202407,1,44,충청남도,G,51492,333,310,2173,8962,7110,33247
202407,1,44,충청남도,M,4881,20,35,183,766,672,3260
202407,1,46,전라남도,H,9417,48,12,111,816,1231,7259
202407,1,46,전라남도,J,1149,10,29,151,355,138,505
202407,1,46,전라남도,K,699,1,3,11,45,66,577
202407,1,46,전라남도,O,646,0,2,5,49,26,566
202407,1,46,전라남도,R,3602,32,38,279,986,566,1771
202407,1,46,전라남도,T,15,1,0,0,1,1,13
202407,1,46,전라남도,U,0,0,0,0,0,0,0
202407,1,47,경상북도,H,12100,57,11,100,1089,1589,9322
202407,1,47,경상북도,K,896,1,3,19,59,70,748
202407,1,47,경상북도,P,9270,54,64,414,1661,1314,5881
202407,1,48,경상남도,S,27871,157,211,1372,5346,4149,17004
202407,1,50,제주특별자치도,G,20940,133,135,987,3879,3073,13001
202407,1,50,제주특별자치도,K,307,0,1,6,23,28,250
202407,1,50,제주특별자치도,T,12,0,0,0,0,2,10
202407,1,51,강원특별자치도,F,12432,37,14,88,1007,1476,9861
202407,1,51,강원특별자치도,O,412,0,0,1,12,17,382
202407,1,51,강원특별자치도,P,5519,31,38,269,1056,766,3428
202407,1,52,전북특별자치도,I,29666,403,354,2411,8361,4489,14405
202407,1,52,전북특별자치도,J,1335,12,24,171,347,173,644
202407,1,11,서울특별시,O,732,3,0,4,47,57,624
202407,1,11,서울특별시,U,70,0,0,0,5,10,55
202407,1,26,부산광역시,A,608,1,2,9,56,75,468
202407,1,26,부산광역시,F,12497,38,24,120,1239,1583,9555
202407,1,26,부산광역시,G,85958,549,463,3011,12837,11594,58516
202407,1,26,부산광역시,I,50873,649,625,3913,14425,8292,24243
202407,1,26,부산광역시,J,3355,32,67,354,734,452,1815
202407,1,26,부산광역시,T,59,0,0,0,4,7,48
202407,1,27,대구광역시,A,310,1,2,9,35,56,210
202407,1,27,대구광역시,G,66142,366,314,2084,8962,8356,46740
202407,1,27,대구광역시,H,11467,51,13,96,870,1231,9270
202407,1,27,대구광역시,I,39173,472,444,2757,10062,6077,20277
202407,1,28,인천광역시,G,63206,442,400,2774,11452,9775,39205
202407,1,28,인천광역시,L,32538,85,33,229,2288,7135,22886
202407,1,28,인천광역시,Q,5553,13,17,107,462,503,4481
202407,1,28,인천광역시,U,1,0,0,0,0,0,1
202407,1,29,광주광역시,R,3584,42,41,294,1047,667,1576
202407,1,30,대전광역시,F,6855,17,10,72,654,891,5238
202407,1,30,대전광역시,I,22099,343,295,1833,6450,3443,10373
202407,1,30,대전광역시,O,266,0,2,6,13,14,233
202407,1,30,대전광역시,T,29,0,0,0,3,3,23
202407,1,31,울산광역시,A,353,0,1,4,40,56,253
202407,1,36,세종특별자치시,C,1221,3,0,23,114,165,919
202407,1,36,세종특별자치시,E,47,0,0,0,1,5,41
202407,1,36,세종특별자치시,J,395,6,5,43,90,83,179
202407,1,36,세종특별자치시,P,2332,14,29,175,747,509,901
202407,1,41,경기도,G,291511,1998,1914,12499,53489,47146,178377
202407,1,41,경기도,T,557,5,0,5,22,84,446
202407,1,41,경기도,U,12,0,0,0,0,1,11
202407,1,43,충청북도,H,7160,44,15,101,693,1025,5341
202407,1,44,충청남도,D,3066,8,4,23,453,1540,1050
202407,1,44,충청남도,N,4086,18,23,99,451,547,2989
202407,1,46,전라남도,C,9866,21,11,124,849,1163,7730
202407,1,46,전라남도,G,45619,260,303,1721,7635,6156,30107
202407,1,46,전라남도,Q,3996,8,8,47,181,306,3462
202407,1,47,경상북도,J,1718,11,45,251,477,195,795
202407,1,47,경상북도,N,4391,18,13,71,460,585,3275
202407,1,47,경상북도,R,5674,47,56,332,1450,868,3024
202407,1,47,경상북도,T,27,0,0,0,2,5,20
202407,1,47,경상북도,U,0,0,0,0,0,0,0
202407,1,48,경상남도,C,33448,113,55,388,2835,3257,26968
202407,1,48,경상남도,E,744,3,0,6,62,93,583
202407,1,48,경상남도,K,1208,2,2,25,81,124,978
202407,1,48,경상남도,M,7587,32,30,229,1006,1024,5328
202407,1,48,경상남도,R,6610,64,72,482,1759,1096,3273
202407,1,50,제주특별자치도,C,2506,7,7,40,259,330,1877
202407,1,50,제주특별자치도,P,3006,10,16,154,672,467,1713
202407,1,51,강원특별자치도,G,39955,253,268,1722,6826,5438,25969
202407,1,51,강원특별자치도,S,14570,65,101,687,2607,1919,9357
202407,1,52,전북특별자치도,C,10024,27,16,127,814,1116,7967
202407,1,52,전북특별자치도,H,8130,38,12,92,657,1073,6308
