STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202301,1,44,충청남도,S,18176,84,132,838,3684,3218,10436
202301,1,45,전라북도,L,9982,18,5,119,1700,2204,5959
202301,1,45,전라북도,R,3846,37,59,261,1001,930,1654
202301,1,45,전라북도,S,16852,91,115,740,3163,2943,10006
202301,1,45,전라북도,T,32,0,0,0,6,3,23
202301,1,46,전라남도,L,7903,22,4,87,1634,2206,3976
202301,1,46,전라남도,S,16051,68,93,671,3190,2808,9382
202301,1,47,경상북도,E,761,1,0,2,96,124,539
202301,1,47,경상북도,J,1513,4,39,223,353,231,706
202301,1,47,경상북도,L,11227,27,12,106,1548,2173,7400
202301,1,48,경상남도,B,153,1,1,2,19,14,118
202301,1,48,경상남도,Q,6556,18,21,82,494,1011,4969
202301,1,50,제주특별자치도,E,102,0,0,2,11,18,71
202301,1,50,제주특별자치도,I,21832,202,244,1548,6318,4610,9356
202301,1,50,제주특별자치도,P,2792,12,33,158,566,533,1535
202301,1,11,서울특별시,K,17967,112,25,560,5067,2987,9353
202301,1,11,서울특별시,Q,25342,56,80,448,2670,3333,18891
202301,1,26,부산광역시,G,89619,532,448,2977,15694,13596,57352
202301,1,26,부산광역시,I,51501,568,583,4095,15011,9608,22787
202301,1,26,부산광역시,N,6457,21,22,110,751,1073,4523
202301,1,27,대구광역시,E,391,0,0,6,47,52,286
202301,1,27,대구광역시,G,70421,352,297,2065,11535,11002,45819
202301,1,27,대구광역시,I,41796,411,445,2896,11355,8431,19114
202301,1,27,대구광역시,Q,5673,13,12,66,448,630,4529
202301,1,29,광주광역시,A,321,12,0,6,137,50,128
202301,1,29,광주광역시,C,8456,17,13,91,1030,1188,6147
202301,1,29,광주광역시,M,5018,17,18,180,920,916,3002
202301,1,29,광주광역시,N,2567,10,7,58,344,431,1734
202301,1,29,광주광역시,R,3546,39,46,288,1054,836,1368
202301,1,30,대전광역시,A,199,0,0,2,44,54,99
202301,1,30,대전광역시,N,2986,5,7,43,355,476,2112
202301,1,30,대전광역시,P,5730,33,52,277,1240,1235,2978
202301,1,31,울산광역시,E,193,0,1,2,29,20,142
202301,1,36,세종특별자치시,K,81,0,1,7,13,7,54
202301,1,36,세종특별자치시,S,2580,19,34,179,637,638,1126
202301,1,41,경기도,A,3766,4,3,57,613,695,2401
202301,1,41,경기도,C,133947,280,158,1214,13831,17729,101173
202301,1,41,경기도,K,4119,7,8,78,555,545,2941
202301,1,42,강원도,J,1127,4,25,176,291,169,491
202301,1,42,강원도,L,8637,13,5,114,1379,1892,5252
202301,1,43,충청북도,B,105,0,0,2,11,18,74
202301,1,43,충청북도,R,3769,49,57,296,1073,774,1626
202301,1,44,충청남도,C,16490,31,20,199,2095,2344,11852
202301,1,44,충청남도,E,473,2,0,6,59,81,327
202301,1,44,충청남도,G,52591,323,335,2213,10191,8156,32031
202301,1,44,충청남도,Q,4442,11,7,61,261,878,3242
202301,1,45,전라북도,A,1974,5,2,21,350,373,1230
202301,1,45,전라북도,K,785,1,3,16,74,85,610
202301,1,46,전라남도,B,122,0,0,2,17,14,89
202301,1,46,전라남도,H,9530,17,13,156,1525,1507,6342
202301,1,46,전라남도,N,3396,16,13,84,528,641,2143
202301,1,47,경상북도,A,3259,13,4,41,616,627,1975
202301,1,47,경상북도,C,25597,64,52,323,2909,3282,19083
202301,1,47,경상북도,H,12213,47,15,202,2010,1926,8075
202301,1,47,경상북도,K,845,2,0,16,56,92,681
202301,1,47,경상북도,Q,5235,9,8,61,383,972,3819
202301,1,47,경상북도,U,0,0,0,0,0,0,0
202301,1,48,경상남도,E,749,1,2,10,82,108,549
202301,1,48,경상남도,J,1882,9,46,299,507,286,790
202301,1,50,제주특별자치도,D,322,0,0,1,84,131,106
202301,1,50,제주특별자치도,F,5829,9,5,70,814,954,3991
202301,1,50,제주특별자치도,J,685,4,8,84,179,139,283
202301,1,50,제주특별자치도,S,7380,33,72,388,1471,1364,4157
202301,1,50,제주특별자치도,U,1,0,0,0,0,0,1
202301,1,11,서울특별시,C,56816,155,61,442,5448,7431,43495
202301,1,11,서울특별시,N,26984,77,68,408,2627,4419,19530
202301,1,11,서울특별시,O,763,2,1,5,81,103,574
202301,1,26,부산광역시,E,461,1,0,2,33,58,368
202301,1,26,부산광역시,M,11395,51,47,406,1936,2015,7038
202301,1,27,대구광역시,H,11893,48,24,140,1413,1577,8763
202301,1,27,대구광역시,P,11134,51,129,594,2412,2522,5606
202301,1,27,대구광역시,R,5879,53,52,334,1398,1322,2825
202301,1,28,인천광역시,F,11317,29,13,169,2016,2067,7065
202301,1,28,인천광역시,H,15276,50,22,208,1999,2636,10433
202301,1,28,인천광역시,N,5033,16,19,100,751,1064,3118
202301,1,28,인천광역시,T,279,2,0,1,45,40,193
202301,1,29,광주광역시,Q,3777,11,15,58,307,627,2785
202301,1,30,대전광역시,H,6554,22,16,103,986,1135,4330
202301,1,31,울산광역시,F,4861,14,6,57,656,668,3480
202301,1,31,울산광역시,O,188,0,0,2,13,17,156
202301,1,36,세종특별자치시,O,78,0,1,6,15,8,49
202301,1,36,세종특별자치시,U,0,0,0,0,0,0,0
202301,1,42,강원도,D,1428,1,0,21,592,490,325
202301,1,42,강원도,S,15368,69,93,621,2712,2664,9371
202301,1,42,강원도,T,25,0,0,1,2,6,16
202301,1,43,충청북도,S,14412,49,114,634,2791,2575,8412
202301,1,43,충청북도,T,30,1,0,1,1,6,22
202301,1,44,충청남도,B,110,0,0,1,11,11,87
202301,1,44,충청남도,I,37738,359,425,3064,10472,6870,17332
202301,1,45,전라북도,J,1249,5,27,183,291,205,570
202301,1,45,전라북도,M,4660,16,25,197,742,692,3029
202301,1,45,전라북도,O,571,0,1,3,19,92,457
202301,1,45,전라북도,U,2,0,0,0,0,0,2
202301,1,46,전라남도,M,4125,15,30,170,724,687,2544
202301,1,46,전라남도,U,0,0,0,0,0,0,0
202301,1,47,경상북도,M,6003,23,18,222,913,913,3955
202301,1,47,경상북도,N,4575,22,17,86,712,765,3012
202301,1,48,경상남도,A,5343,43,5,82,1224,924,3113
202301,1,48,경상남도,O,932,0,1,3,45,117,767
202301,1,11,서울특별시,I,130224,1266,1310,9556,36306,24803,59559
202301,1,11,서울특별시,R,24892,206,256,1714,6089,5605,11484
202301,1,26,부산광역시,K,1572,5,6,22,162,165,1223
202301,1,26,부산광역시,S,26523,148,246,1207,5541,4511,15264
202301,1,26,부산광역시,U,3,0,0,0,1,1,1
202301,1,27,대구광역시,B,57,0,0,0,5,7,45
202301,1,27,대구광역시,S,20325,97,137,871,4151,3604,11699
202301,1,28,인천광역시,L,32183,92,17,252,6570,8406,16955
202301,1,29,광주광역시,E,188,0,1,3,19,25,141
202301,1,29,광주광역시,F,7536,17,4,110,1293,1169,4964
202301,1,29,광주광역시,K,754,0,5,18,84,89,563
202301,1,30,대전광역시,F,6573,24,6,66,946,1026,4535
202301,1,30,대전광역시,U,0,0,0,0,0,0,0
202301,1,31,울산광역시,G,22992,136,164,952,4502,3726,13812
202301,1,31,울산광역시,P,4767,30,48,247,1025,995,2500
202301,1,31,울산광역시,R,2489,22,25,143,650,544,1152
202301,1,36,세종특별자치시,T,9,0,0,0,5,1,3
202301,1,42,강원도,A,2293,9,7,35,367,428,1463
202301,1,42,강원도,B,164,0,0,2,8,19,135
202301,1,42,강원도,H,5699,32,13,72,841,845,3941
202301,1,42,강원도,I,38422,305,379,2745,9390,7046,19241
202301,1,42,강원도,N,3422,16,13,101,471,622,2228
202301,1,42,강원도,O,447,0,0,2,20,51,374
202301,1,44,충청남도,F,13452,25,14,157,2011,1814,9470
202301,1,44,충청남도,K,724,1,3,18,75,69,562
202301,1,45,전라북도,E,361,0,1,3,42,54,262
202301,1,45,전라북도,I,29696,344,371,2430,8262,5589,13415
202301,1,46,전라남도,J,1036,4,20,146,278,189,423
202301,1,47,경상북도,F,16498,40,9,184,2343,2248,11723
202301,1,47,경상북도,P,9474,43,87,431,1803,1683,5557
202301,1,47,경상북도,S,23498,99,163,943,4629,3760,14166
202301,1,47,경상북도,T,41,0,0,0,7,10,24
202301,1,48,경상남도,H,13033,43,33,229,2079,2123,8602
202301,1,48,경상남도,R,6353,75,98,442,1669,1375,2867
202301,1,48,경상남도,U,2,0,0,0,0,1,1
202301,1,50,제주특별자치도,A,2318,5,0,37,322,297,1662
202301,1,50,제주특별자치도,B,18,0,0,0,0,3,15
202301,1,50,제주특별자치도,K,279,1,1,7,25,25,222
202301,1,50,제주특별자치도,L,5579,16,5,65,677,1632,3205
202301,1,50,제주특별자치도,Q,1546,2,2,20,107,246,1173
202301,1,11,서울특별시,A,733,2,1,13,122,146,452
202301,1,11,서울특별시,D,1560,4,0,12,283,609,656
202301,1,11,서울특별시,G,287958,1436,1042,7530,45391,46288,188749
202301,1,26,부산광역시,B,73,0,0,1,4,8,60
202301,1,27,대구광역시,K,1036,1,3,18,115,124,779
202301,1,27,대구광역시,L,21452,54,8,151,3003,4098,14200
202301,1,27,대구광역시,O,248,0,0,3,9,35,201
202301,1,28,인천광역시,I,38092,424,453,3524,11801,7373,15394
202301,1,28,인천광역시,J,3075,22,44,258,821,619,1377
202301,1,28,인천광역시,K,911,0,4,16,98,120,677
202301,1,28,인천광역시,M,8110,33,41,301,1558,1610,4641
202301,1,28,인천광역시,U,1,0,0,0,0,0,1
202301,1,29,광주광역시,S,14915,82,114,761,3497,2786,7871
202301,1,30,대전광역시,O,272,0,2,4,24,35,209
202301,1,30,대전광역시,Q,3963,4,4,29,285,563,3086
202301,1,30,대전광역시,R,3585,32,41,282,915,773,1615
202301,1,36,세종특별자치시,C,1251,2,1,20,180,216,835
202301,1,36,세종특별자치시,D,221,0,1,4,87,83,47
202301,1,36,세종특별자치시,J,380,1,4,45,101,94,140
202301,1,36,세종특별자치시,L,5381,9,2,36,764,1335,3246
202301,1,36,세종특별자치시,N,448,1,3,11,96,96,245
202301,1,41,경기도,D,2876,4,6,51,993,994,838
202301,1,41,경기도,J,23529,78,198,1417,6358,5488,10266
202301,1,41,경기도,Q,25839,71,77,458,2497,4063,18821
202301,1,41,경기도,S,100819,564,951,5620,23685,18604,52910
202301,1,42,강원도,E,357,0,0,3,39,48,267
202301,1,42,강원도,K,586,1,3,16,47,48,475
202301,1,43,충청북도,F,10829,20,3,118,1632,1479,7600
202301,1,45,전라북도,B,87,0,0,2,10,12,63
202301,1,45,전라북도,G,46932,272,283,1939,8526,7065,29402
202301,1,45,전라북도,N,3113,6,9,78,392,556,2087
202301,1,45,전라북도,Q,4747,10,15,48,293,940,3466
202301,1,46,전라남도,D,3088,6,3,41,1251,746,1050
202301,1,46,전라남도,I,33257,343,365,2555,8893,6053,15756
202301,1,46,전라남도,R,3264,26,35,224,836,733,1471
202301,1,47,경상북도,B,196,0,0,1,20,25,150
202301,1,47,경상북도,D,2690,3,2,51,1318,739,582
202301,1,47,경상북도,G,67382,344,358,2637,12468,10235,42042
202301,1,48,경상남도,C,34793,77,75,513,3985,4516,25779
202301,1,48,경상남도,G,77482,438,466,3037,14524,11931,47990
202301,1,48,경상남도,L,18869,45,11,166,2698,3769,12236
202301,1,48,경상남도,M,8100,36,39,304,1285,1420,5091
202301,1,48,경상남도,P,13253,74,142,699,2767,2726,7061
202301,1,50,제주특별자치도,C,2395,5,1,17,364,347,1667
