STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202212,1,48,경상남도,H,13041,78,34,261,2102,2155,8523
202212,1,48,경상남도,K,1159,2,7,25,129,99,906
202212,1,48,경상남도,O,931,0,0,3,46,119,763
202212,1,50,제주특별자치도,C,2415,5,3,27,375,352,1661
202212,1,50,제주특별자치도,M,2558,12,13,84,521,528,1425
202212,1,11,서울특별시,I,130324,2008,1631,9911,36219,24783,59411
202212,1,11,서울특별시,T,883,2,0,6,135,139,603
202212,1,26,부산광역시,A,614,11,0,8,86,112,408
202212,1,26,부산광역시,D,319,1,2,9,75,94,141
202212,1,26,부산광역시,G,89872,825,457,3149,15927,13710,57086
202212,1,26,부산광역시,J,3174,23,59,314,659,565,1636
202212,1,26,부산광역시,R,6389,90,73,439,1718,1348,2884
202212,1,27,대구광역시,D,665,2,2,6,193,208,258
202212,1,27,대구광역시,F,11051,50,11,142,1685,1707,7517
202212,1,27,대구광역시,K,1037,7,2,20,111,131,775
202212,1,27,대구광역시,M,7771,38,30,190,1230,1350,5001
202212,1,27,대구광역시,R,5911,69,60,360,1430,1334,2787
202212,1,28,인천광역시,B,61,0,0,0,8,5,48
202212,1,29,광주광역시,F,7568,24,21,143,1317,1246,4862
202212,1,29,광주광역시,K,751,1,2,15,88,85,563
202212,1,30,대전광역시,B,12,0,0,0,4,2,6
202212,1,30,대전광역시,K,669,2,1,12,69,70,518
202212,1,30,대전광역시,M,5183,39,25,151,897,957,3178
202212,1,30,대전광역시,N,3004,15,8,59,373,484,2088
202212,1,31,울산광역시,A,326,7,0,4,59,66,197
202212,1,31,울산광역시,I,19229,403,272,1696,5737,3552,8244
202212,1,36,세종특별자치시,K,81,0,1,6,13,11,51
202212,1,43,충청북도,D,1889,6,2,24,1011,494,360
202212,1,43,충청북도,F,10867,39,18,151,1668,1638,7410
202212,1,43,충청북도,J,1159,3,24,236,295,164,464
202212,1,44,충청남도,G,52651,490,365,2288,10280,8185,31898
202212,1,45,전라북도,C,10258,51,19,153,1269,1466,7370
202212,1,45,전라북도,E,362,0,0,2,44,56,260
202212,1,45,전라북도,J,1260,7,29,212,280,203,565
202212,1,45,전라북도,N,3144,20,19,114,400,554,2076
202212,1,45,전라북도,O,570,0,0,2,22,91,455
202212,1,46,전라남도,C,9812,53,19,166,1336,1446,6864
202212,1,47,경상북도,M,5960,38,36,194,925,914,3927
202212,1,48,경상남도,U,2,0,0,0,0,1,1
202212,1,50,제주특별자치도,E,104,0,2,2,12,19,71
202212,1,50,제주특별자치도,O,129,0,0,0,3,10,116
202212,1,11,서울특별시,B,166,1,0,1,16,18,131
202212,1,11,서울특별시,O,765,0,0,7,83,98,577
202212,1,26,부산광역시,H,29499,219,144,816,3416,3509,21758
202212,1,27,대구광역시,P,11062,99,124,545,2462,2525,5530
202212,1,28,인천광역시,E,561,4,1,7,68,104,382
202212,1,28,인천광역시,F,11377,45,35,193,2080,2145,6959
202212,1,28,인천광역시,R,6462,94,93,593,1933,1428,2508
202212,1,29,광주광역시,M,4983,34,27,170,929,923,2961
202212,1,29,광주광역시,T,54,1,0,1,10,9,34
202212,1,30,대전광역시,A,197,0,0,2,44,51,100
202212,1,30,대전광역시,Q,3966,20,3,33,302,546,3085
202212,1,31,울산광역시,C,7046,56,17,128,912,1036,4970
202212,1,31,울산광역시,H,4764,32,8,84,704,803,3173
202212,1,31,울산광역시,L,7690,33,12,87,1184,1411,5008
202212,1,31,울산광역시,Q,2284,6,4,22,173,281,1808
202212,1,36,세종특별자치시,C,1254,11,3,19,190,217,828
202212,1,36,세종특별자치시,G,5209,58,47,331,1496,1120,2262
202212,1,36,세종특별자치시,S,2570,22,31,184,636,650,1100
202212,1,36,세종특별자치시,T,9,0,0,0,5,1,3
202212,1,36,세종특별자치시,U,0,0,0,0,0,0,0
202212,1,41,경기도,A,3768,23,8,69,621,706,2372
202212,1,41,경기도,C,134387,612,169,1401,14353,18020,100613
202212,1,41,경기도,I,165160,2966,2676,16003,50863,31792,66502
202212,1,41,경기도,N,23266,139,88,569,3769,4723,14205
202212,1,41,경기도,Q,25834,99,75,447,2559,4038,18790
202212,1,42,강원도,M,4174,30,29,157,662,660,2695
202212,1,42,강원도,P,5333,42,42,223,979,1225,2906
202212,1,43,충청북도,E,433,3,0,6,50,61,316
202212,1,43,충청북도,H,7304,30,14,121,1230,1205,4748
202212,1,43,충청북도,R,3794,42,38,332,1064,787,1611
202212,1,44,충청남도,P,6530,55,74,330,1410,1404,3386
202212,1,45,전라북도,B,88,2,0,2,10,12,64
202212,1,45,전라북도,D,5716,11,7,58,1767,1440,2451
202212,1,46,전라남도,D,3093,8,7,47,1315,718,1013
202212,1,46,전라남도,F,12699,44,21,208,1852,1917,8722
202212,1,46,전라남도,I,33329,488,447,2724,8858,6055,15692
202212,1,46,전라남도,M,4072,18,28,135,725,687,2525
202212,1,46,전라남도,P,5390,44,42,187,979,1127,3097
202212,1,46,전라남도,U,0,0,0,0,0,0,0
202212,1,47,경상북도,H,12261,69,29,242,2049,1941,8029
202212,1,48,경상남도,P,13164,114,124,645,2776,2732,7011
202212,1,50,제주특별자치도,F,5852,8,5,79,847,1028,3898
202212,1,50,제주특별자치도,K,279,2,2,6,26,28,219
202212,1,50,제주특별자치도,Q,1546,1,4,21,110,251,1164
202212,1,11,서울특별시,D,1572,4,3,16,299,624,633
202212,1,11,서울특별시,M,69567,380,230,1489,11694,13335,43049
202212,1,26,부산광역시,I,51596,840,773,4341,14979,9678,22598
202212,1,26,부산광역시,K,1568,7,4,17,162,175,1214
202212,1,26,부산광역시,U,3,0,0,0,1,1,1
202212,1,27,대구광역시,N,3994,22,16,78,468,729,2719
202212,1,27,대구광역시,Q,5680,20,12,67,466,625,4522
202212,1,28,인천광역시,A,649,4,1,15,126,130,378
202212,1,29,광주광역시,D,2106,4,3,30,503,622,951
202212,1,30,대전광역시,G,38386,335,214,1442,7104,6138,23702
202212,1,31,울산광역시,F,4876,18,10,69,669,701,3437
202212,1,31,울산광역시,N,1985,10,10,50,268,346,1321
202212,1,31,울산광역시,T,16,1,0,0,0,1,15
202212,1,36,세종특별자치시,D,222,0,0,4,92,78,48
202212,1,36,세종특별자치시,F,1232,5,2,18,180,227,807
202212,1,36,세종특별자치시,P,2039,23,31,180,650,595,614
202212,1,36,세종특별자치시,R,659,11,11,68,245,144,202
202212,1,41,경기도,S,100664,796,1000,5767,23781,18602,52514
202212,1,42,강원도,A,2303,57,6,36,384,422,1461
202212,1,42,강원도,F,12220,39,16,141,1859,1733,8487
202212,1,42,강원도,I,38396,540,548,2915,9301,7035,19145
202212,1,42,강원도,S,15367,113,108,653,2742,2645,9327
202212,1,43,충청북도,B,105,1,0,2,11,19,73
202212,1,43,충청북도,G,39476,386,275,1646,7381,6233,24216
202212,1,43,충청북도,I,29405,540,414,2594,8268,5523,13020
202212,1,43,충청북도,M,4028,35,21,127,710,697,2494
202212,1,43,충청북도,T,31,0,0,1,3,5,22
202212,1,44,충청남도,A,3488,19,11,64,624,664,2136
202212,1,44,충청남도,E,476,1,0,9,61,78,328
202212,1,44,충청남도,I,37771,579,526,3192,10451,6896,17232
202212,1,44,충청남도,J,1458,10,29,261,408,254,535
202212,1,44,충청남도,L,12425,45,24,153,2165,2834,7273
202212,1,44,충청남도,Q,4457,24,12,62,283,878,3234
202212,1,45,전라북도,L,10015,30,15,150,1774,2193,5898
202212,1,45,전라북도,Q,4744,15,6,40,306,934,3464
202212,1,46,전라남도,H,9550,50,16,177,1579,1508,6286
202212,1,47,경상북도,O,655,0,0,2,36,132,485
202212,1,47,경상북도,S,23511,135,186,966,4697,3769,14079
202212,1,48,경상남도,B,153,0,1,2,19,13,119
202212,1,48,경상남도,F,15402,54,24,217,2318,2388,10479
202212,1,48,경상남도,N,5867,29,26,148,787,1031,3901
202212,1,48,경상남도,R,6402,105,76,479,1691,1389,2843
202212,1,50,제주특별자치도,G,20931,147,144,910,4284,3604,12133
202212,1,50,제주특별자치도,I,21854,305,294,1676,6274,4631,9273
202212,1,50,제주특별자치도,J,692,5,22,104,175,128,285
202212,1,50,제주특별자치도,L,5593,14,10,79,737,1630,3147
202212,1,50,제주특별자치도,R,2013,19,23,139,583,444,847
202212,1,50,제주특별자치도,S,7361,43,65,405,1463,1371,4122
202212,1,11,서울특별시,C,57059,315,63,518,5703,7536,43302
202212,1,11,서울특별시,H,36829,186,81,614,4657,5350,26208
202212,1,11,서울특별시,J,43954,211,216,1621,7390,8020,26923
202212,1,11,서울특별시,N,27098,136,71,446,2721,4521,19410
202212,1,11,서울특별시,U,73,0,0,0,9,19,45
202212,1,26,부산광역시,L,31367,143,37,330,5667,6441,18929
202212,1,26,부산광역시,O,458,1,0,4,23,100,331
202212,1,26,부산광역시,P,12657,127,135,670,2792,2807,6388
202212,1,27,대구광역시,A,273,3,0,3,60,76,134
202212,1,27,대구광역시,C,27967,115,27,262,2418,2925,22362
202212,1,27,대구광역시,T,65,0,0,0,14,7,44
202212,1,28,인천광역시,I,38011,649,588,3661,11703,7374,15273
202212,1,28,인천광역시,P,9385,90,141,605,2166,2233,4381
202212,1,28,인천광역시,T,282,0,1,2,46,43,191
202212,1,29,광주광역시,A,333,2,1,5,151,51,126
202212,1,29,광주광역시,I,21622,379,352,2200,6793,4223,8406
202212,1,29,광주광역시,L,11292,58,19,161,2186,2758,6187
202212,1,29,광주광역시,Q,3775,18,8,57,323,624,2771
202212,1,29,광주광역시,U,2,0,0,0,0,1,1
202212,1,30,대전광역시,I,22288,426,337,1959,6354,4323,9652
202212,1,30,대전광역시,S,13365,103,107,662,2629,2352,7722
202212,1,31,울산광역시,R,2512,36,28,159,667,540,1146
202212,1,31,울산광역시,U,0,0,0,0,0,0,0
202212,1,36,세종특별자치시,A,135,2,0,3,33,20,79
202212,1,36,세종특별자치시,E,50,0,0,0,4,12,34
202212,1,41,경기도,P,52056,578,766,3662,13028,12611,22755
202212,1,41,경기도,T,961,4,0,8,181,150,622
202212,1,42,강원도,E,357,1,0,4,41,47,265
202212,1,42,강원도,K,584,1,3,19,45,45,475
202212,1,42,강원도,L,8656,26,18,131,1433,2082,5010
202212,1,42,강원도,Q,3483,11,2,27,267,715,2474
202212,1,43,충청북도,C,12630,69,22,154,1555,1807,9114
202212,1,44,충청남도,C,16577,85,31,246,2192,2372,11767
202212,1,44,충청남도,H,9240,36,14,141,1491,1492,6116
202212,1,44,충청남도,K,722,3,2,19,74,72,557
202212,1,44,충청남도,O,493,0,0,4,32,81,376
202212,1,44,충청남도,T,47,0,0,0,8,5,34
202212,1,45,전라북도,F,11945,46,23,142,1713,1894,8196
202212,1,45,전라북도,G,46979,454,308,2052,8589,7113,29225
202212,1,45,전라북도,I,29713,479,407,2528,8245,5565,13375
202212,1,45,전라북도,K,781,1,1,16,76,83,606
202212,1,45,전라북도,M,4585,37,20,151,747,691,2996
202212,1,45,전라북도,U,2,0,0,0,0,0,2
202212,1,46,전라남도,A,6182,52,12,98,1050,1195,3839
202212,1,46,전라남도,B,122,1,0,2,17,19,84
202212,1,46,전라남도,G,46227,392,293,1947,8473,7018,28789
202212,1,46,전라남도,Q,4212,19,7,42,320,995,2855
202212,1,46,전라남도,R,3301,58,44,265,853,721,1462
202212,1,47,경상북도,B,195,1,0,1,20,25,149
202212,1,47,경상북도,I,54747,792,673,3994,14018,10014,26721
202212,1,47,경상북도,P,9415,74,88,381,1843,1675,5516
202212,1,47,경상북도,U,0,0,0,0,0,0,0
202212,1,48,경상남도,C,34881,196,81,543,4106,4593,25639
202212,1,48,경상남도,D,1683,6,3,25,746,484,428
202212,1,48,경상남도,M,8016,65,37,260,1297,1413,5046
202212,1,50,제주특별자치도,D,323,0,1,1,91,128,103
202212,1,50,제주특별자치도,H,3337,17,6,73,465,565,2234
202212,1,50,제주특별자치도,P,2764,28,30,131,590,535,1508
202212,1,11,서울특별시,A,738,6,0,17,125,146,450
202212,1,11,서울특별시,P,38682,368,395,2102,8573,8537,19470
202212,1,11,서울특별시,Q,25383,117,82,446,2742,3303,18892
202212,1,11,서울특별시,R,24974,334,322,1841,6147,5563,11423
202212,1,26,부산광역시,E,460,2,0,3,36,55,366
202212,1,26,부산광역시,M,11313,67,58,385,1915,2049,6964
202212,1,26,부산광역시,N,6497,35,20,136,762,1098,4501
202212,1,26,부산광역시,Q,7083,30,21,118,613,870,5482
202212,1,26,부산광역시,S,26532,209,221,1216,5594,4562,15160
202212,1,27,대구광역시,I,41873,574,457,3023,11433,8399,19018
202212,1,27,대구광역시,J,2379,16,42,214,493,423,1249
202212,1,28,인천광역시,D,319,0,1,3,74,121,121
202212,1,28,인천광역시,K,906,7,2,14,106,117,669
202212,1,28,인천광역시,L,32272,154,22,295,6828,8424,16725
202212,1,28,인천광역시,S,21819,191,207,1279,5121,4200,11219
202212,1,29,광주광역시,C,8497,44,13,123,1057,1211,6106
202212,1,29,광주광역시,N,2579,8,9,62,355,437,1725
202212,1,29,광주광역시,P,6679,64,67,337,1355,1242,3745
202212,1,29,광주광역시,S,14943,117,125,791,3531,2793,7828
202212,1,30,대전광역시,C,8275,31,9,89,921,1149,6116
202212,1,30,대전광역시,L,12193,60,17,128,2064,2842,7159
202212,1,30,대전광역시,O,271,0,1,4,23,34,210
202212,1,30,대전광역시,U,0,0,0,0,0,0,0
202212,1,31,울산광역시,K,433,2,1,6,35,38,354
202212,1,36,세종특별자치시,I,4321,79,83,480,1477,975,1389
202212,1,36,세종특별자치시,M,918,7,12,50,236,223,409
202212,1,36,세종특별자치시,N,446,3,3,12,94,100,240
202212,1,41,경기도,B,370,2,2,5,44,65,256
202212,1,41,경기도,D,2884,9,5,54,1031,992,807
202212,1,41,경기도,E,2470,5,7,34,300,373,1763
202212,1,41,경기도,F,52018,284,129,1005,10247,9424,31342
202212,1,41,경기도,G,302484,2888,1981,12947,65803,52484,171250
202212,1,42,강원도,H,5725,33,12,84,875,849,3917
202212,1,42,강원도,J,1135,8,30,201,280,165,489
202212,1,42,강원도,N,3471,15,18,132,481,644,2214
202212,1,42,강원도,U,1,0,0,0,0,0,1
202212,1,43,충청북도,A,1179,11,4,23,203,232,721
202212,1,44,충청남도,B,111,0,0,1,11,11,88
202212,1,44,충청남도,M,5077,30,37,201,915,819,3142
202212,1,44,충청남도,R,4375,66,67,360,1239,904,1872
202212,1,44,충청남도,S,18169,139,140,877,3722,3228,10342
202212,1,44,충청남도,U,0,0,0,0,0,0,0
202212,1,45,전라북도,T,32,1,0,0,6,4,22
202212,1,46,전라남도,J,1029,10,18,173,252,188,416
202212,1,46,전라남도,S,16042,104,117,712,3178,2862,9290
202212,1,47,경상북도,A,3265,31,8,46,640,623,1956
202212,1,47,경상북도,E,761,4,0,4,99,127,531
202212,1,47,경상북도,J,1487,6,41,223,337,233,694
202212,1,47,경상북도,N,4614,34,11,104,735,788,2987
202212,1,48,경상남도,E,749,3,3,11,85,108,545
202212,1,48,경상남도,J,1886,11,66,332,481,289,784
202212,1,48,경상남도,Q,6553,30,11,73,532,1002,4946
202212,1,48,경상남도,S,29452,226,238,1367,6048,5024,17013
202212,1,48,경상남도,T,49,0,0,0,10,4,35
202212,1,50,제주특별자치도,N,2214,11,9,55,286,410,1463
202212,1,50,제주특별자치도,U,1,0,0,0,0,0,1
202212,1,11,서울특별시,G,289267,2423,1237,8008,46513,46507,188239
202212,1,11,서울특별시,L,157837,551,133,1375,20730,32893,102839
202212,1,26,부산광역시,F,12572,51,15,174,1936,1941,8521
202212,1,27,대구광역시,B,58,0,0,1,5,6,46
202212,1,29,광주광역시,J,1376,11,21,138,278,245,715
202212,1,29,광주광역시,O,236,0,0,0,8,38,190
202212,1,29,광주광역시,R,3558,48,46,312,1063,833,1350
202212,1,30,대전광역시,E,163,1,0,3,18,22,120
202212,1,30,대전광역시,J,2328,8,32,218,502,406,1202
202212,1,30,대전광역시,T,44,0,0,0,6,7,31
202212,1,31,울산광역시,D,174,0,0,2,56,53,63
202212,1,31,울산광역시,P,4738,63,48,240,1032,979,2487
202212,1,36,세종특별자치시,B,8,0,0,0,3,1,4
202212,1,36,세종특별자치시,H,792,1,0,12,148,172,460
202212,1,36,세종특별자치시,J,390,1,14,62,98,96,134
202212,1,36,세종특별자치시,O,77,0,0,5,16,7,49
202212,1,41,경기도,J,23644,128,215,1668,6424,5451,10101
202212,1,41,경기도,L,164263,528,168,1742,29717,43035,89769
202212,1,41,경기도,M,44335,279,198,1428,9604,8991,24312
202212,1,41,경기도,O,1274,1,1,8,78,189,999
202212,1,41,경기도,R,27918,409,441,2660,8203,6014,11041
202212,1,42,강원도,T,25,0,0,2,2,5,16
202212,1,43,충청북도,L,8946,33,16,173,1576,1865,5332
202212,1,43,충청북도,U,0,0,0,0,0,0,0
202212,1,44,충청남도,F,13499,61,20,189,2060,1977,9273
202212,1,45,전라북도,H,8354,48,17,132,1262,1390,5570
202212,1,45,전라북도,R,3845,60,52,263,1004,943,1635
202212,1,45,전라북도,S,16882,99,144,770,3189,2975,9948
202212,1,47,경상북도,F,16545,78,28,233,2418,2632,11262
202212,1,47,경상북도,G,67434,565,402,2788,12559,10285,41802
202212,1,47,경상북도,L,11244,36,14,135,1612,2216,7281
202212,1,47,경상북도,Q,5240,15,7,61,409,969,3801
202212,1,47,경상북도,T,40,0,0,0,7,11,22
202212,1,48,경상남도,A,5377,245,19,105,1242,936,3094
202212,1,11,서울특별시,E,663,2,1,3,75,75,510
202212,1,11,서울특별시,F,38064,172,124,922,7257,5314,24571
202212,1,11,서울특별시,K,18129,205,84,700,5055,3066,9308
202212,1,26,부산광역시,B,73,3,0,1,4,8,60
202212,1,27,대구광역시,G,70619,586,350,2214,11760,11089,45556
202212,1,27,대구광역시,O,248,2,0,3,10,34,201
202212,1,27,대구광역시,U,1,0,0,0,0,0,1
202212,1,28,인천광역시,J,3116,21,45,307,809,643,1357
202212,1,28,인천광역시,M,8024,51,38,261,1540,1625,4598
202212,1,28,인천광역시,N,5072,28,18,127,787,1071,3087
202212,1,28,인천광역시,Q,5777,24,28,110,534,951,4182
202212,1,28,인천광역시,U,1,0,0,0,0,0,1
202212,1,29,광주광역시,H,7114,47,22,162,1168,1180,4604
202212,1,30,대전광역시,F,6613,18,9,80,984,1073,4476
202212,1,30,대전광역시,H,6569,39,14,109,1012,1142,4306
202212,1,31,울산광역시,E,193,2,0,2,28,22,141
202212,1,31,울산광역시,G,23026,221,157,981,4573,3746,13726
202212,1,31,울산광역시,J,738,1,28,131,171,120,316
202212,1,31,울산광역시,M,3006,22,17,109,472,515,1910
202212,1,31,울산광역시,S,9440,75,65,488,1985,1692,5275
202212,1,36,세종특별자치시,L,5397,9,4,43,797,1367,3190
202212,1,41,경기도,K,4118,26,11,91,560,550,2917
202212,1,41,경기도,U,13,0,0,0,1,3,9
202212,1,42,강원도,C,6260,36,10,74,749,882,4555
202212,1,42,강원도,D,1429,8,5,25,609,485,310
202212,1,42,강원도,G,40550,407,278,1717,7504,6194,25135
202212,1,42,강원도,O,447,0,2,3,19,54,371
202212,1,43,충청북도,O,429,0,1,1,28,30,370
202212,1,43,충청북도,Q,3553,12,5,34,298,757,2464
202212,1,43,충청북도,S,14370,80,89,658,2786,2575,8351
202212,1,45,전라북도,A,1985,17,6,24,363,379,1219
202212,1,45,전라북도,P,7050,66,55,313,1238,1474,4025
202212,1,46,전라남도,L,7935,31,12,102,1753,2141,3939
202212,1,46,전라남도,N,3446,16,18,124,542,636,2144
202212,1,46,전라남도,T,27,0,0,0,2,5,20
202212,1,47,경상북도,D,2690,3,11,60,1364,699,567
202212,1,47,경상북도,K,845,2,3,19,55,91,680
202212,1,48,경상남도,I,62239,1057,852,5216,17217,11429,28377
202212,1,48,경상남도,L,18904,75,19,282,2733,3860,12029
202212,1,50,제주특별자치도,A,2326,10,7,48,332,293,1653
202212,1,50,제주특별자치도,B,18,0,0,0,0,3,15
202212,1,50,제주특별자치도,T,13,0,0,0,0,3,10
